bulk_id,spalen,date1,ratio_zar,ratio_vre,ratio_vre_16,ratio_vre_1,ratio_nre,ratio_vsre,sold_in_quarter
1AD77F71-D449-E711-97EC-001EC9D56418,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1AD77F71-D449-E711-97EC-001EC9D56418,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1AD77F71-D449-E711-97EC-001EC9D56418,4.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0BD28148-DFDF-E611-B624-001EC9D56418,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,125.69999999999999
0BD28148-DFDF-E611-B624-001EC9D56418,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0BD28148-DFDF-E611-B624-001EC9D56418,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D03CFF9C-4815-E711-96FE-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D03CFF9C-4815-E711-96FE-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D03CFF9C-4815-E711-96FE-001EC9D5643C,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D03CFF9C-4815-E711-96FE-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C456AD90-4A15-E711-96FE-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C456AD90-4A15-E711-96FE-001EC9D5643C,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C456AD90-4A15-E711-96FE-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C456AD90-4A15-E711-96FE-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3EF35D1-4D15-E711-96FE-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3EF35D1-4D15-E711-96FE-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3EF35D1-4D15-E711-96FE-001EC9D5643C,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3EF35D1-4D15-E711-96FE-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0C3D6171-4F15-E711-96FE-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0C3D6171-4F15-E711-96FE-001EC9D5643C,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0C3D6171-4F15-E711-96FE-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0C3D6171-4F15-E711-96FE-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2D6018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1448928000000000000,0.0,3.0,1.0,0.0,1.0,0.0,863.9999999999998
2D6018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1448928000000000000,0.0,4.0,1.0,0.0,6.0,0.0,3795.0000000000014
2D6018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1448928000000000000,0.0,1.0,1.0,0.0,0.0,0.0,301.4
376018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,22.0,0.0,5253.449999999994
376018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,37.0,0.0,6661.38
376018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,20.0,0.0,2302.919999999999
396018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,35.0,0.0,4018.3499999999985
396018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,17.0,0.0,3098.3999999999987
316018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1448928000000000000,0.0,1.0,0.0,0.0,2.0,0.0,1159.05
316018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1448928000000000000,0.0,4.0,1.0,1.0,4.0,0.0,2328.55
316018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1448928000000000000,0.0,4.0,0.0,0.0,3.0,0.0,1485.0500000000002
A33DCC9B-BFAD-E611-9FBE-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A33DCC9B-BFAD-E611-9FBE-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,724.32
A33DCC9B-BFAD-E611-9FBE-001EC9D5643C,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,143.73
A33DCC9B-BFAD-E611-9FBE-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,744.7199999999999
276018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,5038.829999999989
276018F1-C2AD-E611-9FBE-001EC9D5643C,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,4737.149999999992
276018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,5171.760000000007
296018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,2270.520000000002
296018F1-C2AD-E611-9FBE-001EC9D5643C,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,6043.979999999976
296018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,7041.839999999981
296018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,7380.720000000012
2B6018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1448928000000000000,0.0,2.0,1.0,0.0,4.0,0.0,1248.1499999999996
2B6018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2B6018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1448928000000000000,0.0,3.0,2.0,0.0,5.0,0.0,3007.2999999999997
2F6018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,4721.699999999996
2F6018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,2469.060000000002
336018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,1.0,0.0,169.68
336018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,14.0,0.0,1797.0000000000002
336018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,4.0,0.0,928.1399999999998
B73DCC9B-BFAD-E611-9FBE-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B73DCC9B-BFAD-E611-9FBE-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B73DCC9B-BFAD-E611-9FBE-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,13.0,0.0,2354.34
356018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,1.0,0.0,114.89999999999999
356018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,28.0,0.0,6692.6399999999885
BF3DCC9B-BFAD-E611-9FBE-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF3DCC9B-BFAD-E611-9FBE-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF3DCC9B-BFAD-E611-9FBE-001EC9D5643C,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF3DCC9B-BFAD-E611-9FBE-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3B6018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3B6018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3B6018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0585C911-A4C2-E611-B887-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0585C911-A4C2-E611-B887-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0585C911-A4C2-E611-B887-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0DD28148-DFDF-E611-B624-001EC9D56418,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0DD28148-DFDF-E611-B624-001EC9D56418,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,131.37
0DD28148-DFDF-E611-B624-001EC9D56418,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0FD28148-DFDF-E611-B624-001EC9D56418,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0FD28148-DFDF-E611-B624-001EC9D56418,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0FD28148-DFDF-E611-B624-001EC9D56418,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11D28148-DFDF-E611-B624-001EC9D56418,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11D28148-DFDF-E611-B624-001EC9D56418,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11D28148-DFDF-E611-B624-001EC9D56418,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13D28148-DFDF-E611-B624-001EC9D56418,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13D28148-DFDF-E611-B624-001EC9D56418,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13D28148-DFDF-E611-B624-001EC9D56418,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15D28148-DFDF-E611-B624-001EC9D56418,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15D28148-DFDF-E611-B624-001EC9D56418,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15D28148-DFDF-E611-B624-001EC9D56418,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,191.39999999999998
17D28148-DFDF-E611-B624-001EC9D56418,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17D28148-DFDF-E611-B624-001EC9D56418,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17D28148-DFDF-E611-B624-001EC9D56418,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19D28148-DFDF-E611-B624-001EC9D56418,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19D28148-DFDF-E611-B624-001EC9D56418,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19D28148-DFDF-E611-B624-001EC9D56418,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1BD28148-DFDF-E611-B624-001EC9D56418,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1BD28148-DFDF-E611-B624-001EC9D56418,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1BD28148-DFDF-E611-B624-001EC9D56418,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BB845264-5216-E811-893D-00505688958B,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BB845264-5216-E811-893D-00505688958B,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BB845264-5216-E811-893D-00505688958B,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BB845264-5216-E811-893D-00505688958B,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EC9ED18E-2999-E711-8530-00505688958B,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EC9ED18E-2999-E711-8530-00505688958B,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EC9ED18E-2999-E711-8530-00505688958B,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EC9ED18E-2999-E711-8530-00505688958B,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E435277C-002B-E511-82D8-001EC9D5643C,3.0,1448928000000000000,65.0,71.0,27.0,0.0,15.0,0.0,22712.799999999985
E435277C-002B-E511-82D8-001EC9D5643C,2.0,1448928000000000000,105.0,115.0,40.0,0.0,20.0,0.0,21764.799999999977
E435277C-002B-E511-82D8-001EC9D5643C,0.0,1448928000000000000,24.0,27.0,11.0,0.0,1.0,0.0,4029.8999999999924
E435277C-002B-E511-82D8-001EC9D5643C,1.0,1448928000000000000,54.0,66.0,20.0,0.0,12.0,0.0,8354.200000000004
8CEB3310-63E8-E611-B887-001EC9D5643C,4.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8CEB3310-63E8-E611-B887-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8CEB3310-63E8-E611-B887-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8CEB3310-63E8-E611-B887-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8CEB3310-63E8-E611-B887-001EC9D5643C,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8B5D0C0E-C378-E511-B4A4-001EC9D5643C,1.0,1448928000000000000,19.0,259.0,21.0,0.0,259.0,0.0,1675.2799999999997
8B5D0C0E-C378-E511-B4A4-001EC9D5643C,2.0,1448928000000000000,21.0,321.0,18.0,9.0,321.0,0.0,1618.62
8B5D0C0E-C378-E511-B4A4-001EC9D5643C,3.0,1448928000000000000,41.0,141.0,9.0,0.0,141.0,0.0,4511.439999999997
8B5D0C0E-C378-E511-B4A4-001EC9D5643C,0.0,1448928000000000000,3.0,60.0,0.0,0.0,60.0,0.0,0.0
8B5D0C0E-C378-E511-B4A4-001EC9D5643C,4.0,1448928000000000000,0.0,11.0,0.0,1.0,11.0,0.0,0.0
C0B1362A-C378-E511-B4A4-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0B1362A-C378-E511-B4A4-001EC9D5643C,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0B1362A-C378-E511-B4A4-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0B1362A-C378-E511-B4A4-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0B1362A-C378-E511-B4A4-001EC9D5643C,4.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999F708D-4FE9-E711-B9FF-00505688958B,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999F708D-4FE9-E711-B9FF-00505688958B,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999F708D-4FE9-E711-B9FF-00505688958B,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999F708D-4FE9-E711-B9FF-00505688958B,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999F708D-4FE9-E711-B9FF-00505688958B,4.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AECE8386-7E98-E711-8530-00505688958B,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AECE8386-7E98-E711-8530-00505688958B,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AECE8386-7E98-E711-8530-00505688958B,4.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AECE8386-7E98-E711-8530-00505688958B,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE1E43E2-A98C-E611-BE92-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE1E43E2-A98C-E611-BE92-001EC9D5643C,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE1E43E2-A98C-E611-BE92-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE1E43E2-A98C-E611-BE92-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9605FEF9-A98C-E611-BE92-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9605FEF9-A98C-E611-BE92-001EC9D5643C,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9605FEF9-A98C-E611-BE92-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9605FEF9-A98C-E611-BE92-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90C25509-AA8C-E611-BE92-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90C25509-AA8C-E611-BE92-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90C25509-AA8C-E611-BE92-001EC9D5643C,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90C25509-AA8C-E611-BE92-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D276F397-9885-E611-BE92-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D276F397-9885-E611-BE92-001EC9D5643C,4.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D276F397-9885-E611-BE92-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C26518AF-9885-E611-BE92-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C26518AF-9885-E611-BE92-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C26518AF-9885-E611-BE92-001EC9D5643C,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C26518AF-9885-E611-BE92-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9487D3B2-8713-E711-96FE-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9487D3B2-8713-E711-96FE-001EC9D5643C,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9487D3B2-8713-E711-96FE-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9487D3B2-8713-E711-96FE-001EC9D5643C,4.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C591F956-8813-E711-96FE-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C591F956-8813-E711-96FE-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C591F956-8813-E711-96FE-001EC9D5643C,4.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C591F956-8813-E711-96FE-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
095A20C2-C513-E711-96FE-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
095A20C2-C513-E711-96FE-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
095A20C2-C513-E711-96FE-001EC9D5643C,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
095A20C2-C513-E711-96FE-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F47C6AD6-C513-E711-96FE-001EC9D5643C,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F47C6AD6-C513-E711-96FE-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F47C6AD6-C513-E711-96FE-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F47C6AD6-C513-E711-96FE-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72887078-7908-E611-9928-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72887078-7908-E611-9928-001EC9D5643C,4.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72887078-7908-E611-9928-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8C5BDEBC-7908-E611-9928-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8C5BDEBC-7908-E611-9928-001EC9D5643C,4.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8C5BDEBC-7908-E611-9928-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5F5BD5ED-7808-E611-9928-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5F5BD5ED-7808-E611-9928-001EC9D5643C,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5F5BD5ED-7808-E611-9928-001EC9D5643C,4.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EFE9999C-9576-E711-B07B-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EFE9999C-9576-E711-B07B-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EFE9999C-9576-E711-B07B-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EFE9999C-9576-E711-B07B-001EC9D5643C,4.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EFE9999C-9576-E711-B07B-001EC9D5643C,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5AE274CD-9676-E711-B07B-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5AE274CD-9676-E711-B07B-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5AE274CD-9676-E711-B07B-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5AE274CD-9676-E711-B07B-001EC9D5643C,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5C3629EC-9776-E711-B07B-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5C3629EC-9776-E711-B07B-001EC9D5643C,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5C3629EC-9776-E711-B07B-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5C3629EC-9776-E711-B07B-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0E6FE41B-8808-E611-9928-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0E6FE41B-8808-E611-9928-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0E6FE41B-8808-E611-9928-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0E6FE41B-8808-E611-9928-001EC9D5643C,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46B9015C-8808-E611-9928-001EC9D5643C,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46B9015C-8808-E611-9928-001EC9D5643C,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46B9015C-8808-E611-9928-001EC9D5643C,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46B9015C-8808-E611-9928-001EC9D5643C,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9D41BD52-F9BE-E711-BC64-00505688958B,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9D41BD52-F9BE-E711-BC64-00505688958B,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9D41BD52-F9BE-E711-BC64-00505688958B,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9D41BD52-F9BE-E711-BC64-00505688958B,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9D41BD52-F9BE-E711-BC64-00505688958B,4.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6FFE2FFC-94C4-E711-A992-0050568859FB,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6FFE2FFC-94C4-E711-A992-0050568859FB,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6FFE2FFC-94C4-E711-A992-0050568859FB,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6FFE2FFC-94C4-E711-A992-0050568859FB,4.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6FFE2FFC-94C4-E711-A992-0050568859FB,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799BBAF-D816-E811-893D-00505688958B,2.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799BBAF-D816-E811-893D-00505688958B,0.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799BBAF-D816-E811-893D-00505688958B,1.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799BBAF-D816-E811-893D-00505688958B,3.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799BBAF-D816-E811-893D-00505688958B,4.0,1448928000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
