bulk_id,spalen,date1,start_square_q3,value_q3,price_q3
596FD05E-0AAD-E711-B115-00505688958B,,1448928000000000000,,,
596FD05E-0AAD-E711-B115-00505688958B,2.0,1448928000000000000,,,
596FD05E-0AAD-E711-B115-00505688958B,1.0,1448928000000000000,,,
596FD05E-0AAD-E711-B115-00505688958B,3.0,1448928000000000000,,,
4B3B6D6A-93FF-E411-8098-001EC9D56418,3.0,1448928000000000000,13757.7,1901.3999999999999,-123.33333299998776
4B3B6D6A-93FF-E411-8098-001EC9D56418,1.0,1448928000000000000,25942.7,989.3,450.70100299999467
4B3B6D6A-93FF-E411-8098-001EC9D56418,2.0,1448928000000000000,19619.0,1627.1,319.2076830000151
4B3B6D6A-93FF-E411-8098-001EC9D56418,,1448928000000000000,2333.1,134.5,81.41447399999015
B526E7C2-5C3E-E411-988B-001EC9D5643C,2.0,1448928000000000000,16824.9,1697.1000000000001,-843.4210529999982
B526E7C2-5C3E-E411-988B-001EC9D5643C,1.0,1448928000000000000,6875.400000000001,1082.9,3611.5374149999698
B526E7C2-5C3E-E411-988B-001EC9D5643C,3.0,1448928000000000000,2614.2,261.3,-212.5
B526E7C2-5C3E-E411-988B-001EC9D5643C,,1448928000000000000,227.0,22.7,4650.0
8421806C-5D3E-E411-988B-001EC9D5643C,3.0,1448928000000000000,2787.6,871.4999999999999,2675.0
8421806C-5D3E-E411-988B-001EC9D5643C,1.0,1448928000000000000,2086.8,137.4,-760.0
8421806C-5D3E-E411-988B-001EC9D5643C,,1448928000000000000,204.29999999999998,22.7,900.0
8421806C-5D3E-E411-988B-001EC9D5643C,2.0,1448928000000000000,4580.2,498.0,1225.7575760000036
F38FFFC2-6F3B-E511-A64E-001EC9D5643C,1.0,1448928000000000000,11922.400000000001,1150.3,33.72474800000782
F38FFFC2-6F3B-E511-A64E-001EC9D5643C,2.0,1448928000000000000,16525.2,2232.5,-335.1304549999768
F38FFFC2-6F3B-E511-A64E-001EC9D5643C,,1448928000000000000,1073.4,67.0,
F38FFFC2-6F3B-E511-A64E-001EC9D5643C,3.0,1448928000000000000,3848.8,349.4,
67A58823-AFC9-E511-9405-001EC9D56418,1.0,1448928000000000000,,,
67A58823-AFC9-E511-9405-001EC9D56418,2.0,1448928000000000000,,,
67A58823-AFC9-E511-9405-001EC9D56418,4.0,1448928000000000000,,,
67A58823-AFC9-E511-9405-001EC9D56418,3.0,1448928000000000000,,,
67A58823-AFC9-E511-9405-001EC9D56418,,1448928000000000000,,,
8B240E6D-7FCA-E511-9405-001EC9D56418,1.0,1448928000000000000,,,
8B240E6D-7FCA-E511-9405-001EC9D56418,2.0,1448928000000000000,,,
8B240E6D-7FCA-E511-9405-001EC9D56418,4.0,1448928000000000000,,,
8B240E6D-7FCA-E511-9405-001EC9D56418,3.0,1448928000000000000,,,
8B240E6D-7FCA-E511-9405-001EC9D56418,,1448928000000000000,,,
EB65828D-0449-42C8-9224-42B1C83F1B1E,,1448928000000000000,,,
EB65828D-0449-42C8-9224-42B1C83F1B1E,2.0,1448928000000000000,,,
EB65828D-0449-42C8-9224-42B1C83F1B1E,1.0,1448928000000000000,,,
EB65828D-0449-42C8-9224-42B1C83F1B1E,3.0,1448928000000000000,,,
EB65828D-0449-42C8-9224-42B1C83F1B1E,4.0,1448928000000000000,,,
11343FA0-ABDF-E511-B620-001EC9D5643C,2.0,1448928000000000000,,,
11343FA0-ABDF-E511-B620-001EC9D5643C,3.0,1448928000000000000,,,
11343FA0-ABDF-E511-B620-001EC9D5643C,1.0,1448928000000000000,,,
11343FA0-ABDF-E511-B620-001EC9D5643C,4.0,1448928000000000000,,,
11343FA0-ABDF-E511-B620-001EC9D5643C,,1448928000000000000,,,
DBD18148-DFDF-E611-B624-001EC9D56418,2.0,1448928000000000000,,,
BFD18148-DFDF-E611-B624-001EC9D56418,1.0,1448928000000000000,,,
FB3CCC9B-BFAD-E611-9FBE-001EC9D5643C,1.0,1448928000000000000,,,
EFC37AAC-15B1-E611-9632-001EC9D56418,2.0,1448928000000000000,,,
EFC37AAC-15B1-E611-9632-001EC9D56418,,1448928000000000000,,,
EFC37AAC-15B1-E611-9632-001EC9D56418,3.0,1448928000000000000,,,
EFC37AAC-15B1-E611-9632-001EC9D56418,1.0,1448928000000000000,,,
FB3CCC9B-BFAD-E611-9FBE-001EC9D5643C,2.0,1448928000000000000,,,
3B6018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1448928000000000000,1365.0,,
3B6018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1448928000000000000,4481.1,,
3B6018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1448928000000000000,5073.0,,
17D28148-DFDF-E611-B624-001EC9D56418,2.0,1448928000000000000,,,
0BD28148-DFDF-E611-B624-001EC9D56418,1.0,1448928000000000000,41.9,41.9,
15D28148-DFDF-E611-B624-001EC9D56418,2.0,1448928000000000000,63.8,63.8,
0DD28148-DFDF-E611-B624-001EC9D56418,1.0,1448928000000000000,43.79,43.79,
0DD28148-DFDF-E611-B624-001EC9D56418,3.0,1448928000000000000,,,
0FD28148-DFDF-E611-B624-001EC9D56418,2.0,1448928000000000000,,,
276018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1448928000000000000,,,
276018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1448928000000000000,,,
356018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1448928000000000000,,,
296018F1-C2AD-E611-9FBE-001EC9D5643C,,1448928000000000000,,,
15D28148-DFDF-E611-B624-001EC9D56418,3.0,1448928000000000000,,,
0BD28148-DFDF-E611-B624-001EC9D56418,3.0,1448928000000000000,,,
19D28148-DFDF-E611-B624-001EC9D56418,1.0,1448928000000000000,,,
11D28148-DFDF-E611-B624-001EC9D56418,3.0,1448928000000000000,,,
11D28148-DFDF-E611-B624-001EC9D56418,1.0,1448928000000000000,,,
2D6018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1448928000000000000,,,
376018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1448928000000000000,,,
396018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1448928000000000000,,,
A33DCC9B-BFAD-E611-9FBE-001EC9D5643C,2.0,1448928000000000000,,,
A33DCC9B-BFAD-E611-9FBE-001EC9D5643C,1.0,1448928000000000000,,,
A33DCC9B-BFAD-E611-9FBE-001EC9D5643C,,1448928000000000000,,,
A33DCC9B-BFAD-E611-9FBE-001EC9D5643C,3.0,1448928000000000000,,,
2B6018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1448928000000000000,,,
2D6018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1448928000000000000,,,
2F6018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1448928000000000000,,,
316018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1448928000000000000,,,
336018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1448928000000000000,,,
336018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1448928000000000000,,,
356018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,1448928000000000000,,,
BF3DCC9B-BFAD-E611-9FBE-001EC9D5643C,1.0,1448928000000000000,,,
BF3DCC9B-BFAD-E611-9FBE-001EC9D5643C,,1448928000000000000,,,
BF3DCC9B-BFAD-E611-9FBE-001EC9D5643C,3.0,1448928000000000000,,,
BF3DCC9B-BFAD-E611-9FBE-001EC9D5643C,2.0,1448928000000000000,,,
B73DCC9B-BFAD-E611-9FBE-001EC9D5643C,1.0,1448928000000000000,,,
B73DCC9B-BFAD-E611-9FBE-001EC9D5643C,2.0,1448928000000000000,,,
B73DCC9B-BFAD-E611-9FBE-001EC9D5643C,3.0,1448928000000000000,,,
0585C911-A4C2-E611-B887-001EC9D5643C,1.0,1448928000000000000,,,
0585C911-A4C2-E611-B887-001EC9D5643C,2.0,1448928000000000000,,,
0585C911-A4C2-E611-B887-001EC9D5643C,3.0,1448928000000000000,,,
2F6018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1448928000000000000,,,
D03CFF9C-4815-E711-96FE-001EC9D5643C,2.0,1448928000000000000,,,
D03CFF9C-4815-E711-96FE-001EC9D5643C,3.0,1448928000000000000,,,
D03CFF9C-4815-E711-96FE-001EC9D5643C,,1448928000000000000,,,
D03CFF9C-4815-E711-96FE-001EC9D5643C,1.0,1448928000000000000,,,
C456AD90-4A15-E711-96FE-001EC9D5643C,3.0,1448928000000000000,,,
C456AD90-4A15-E711-96FE-001EC9D5643C,2.0,1448928000000000000,,,
C456AD90-4A15-E711-96FE-001EC9D5643C,,1448928000000000000,,,
C456AD90-4A15-E711-96FE-001EC9D5643C,1.0,1448928000000000000,,,
B3EF35D1-4D15-E711-96FE-001EC9D5643C,2.0,1448928000000000000,,,
B3EF35D1-4D15-E711-96FE-001EC9D5643C,1.0,1448928000000000000,,,
B3EF35D1-4D15-E711-96FE-001EC9D5643C,,1448928000000000000,,,
B3EF35D1-4D15-E711-96FE-001EC9D5643C,3.0,1448928000000000000,,,
0C3D6171-4F15-E711-96FE-001EC9D5643C,2.0,1448928000000000000,,,
0C3D6171-4F15-E711-96FE-001EC9D5643C,,1448928000000000000,,,
0C3D6171-4F15-E711-96FE-001EC9D5643C,1.0,1448928000000000000,,,
0C3D6171-4F15-E711-96FE-001EC9D5643C,3.0,1448928000000000000,,,
276018F1-C2AD-E611-9FBE-001EC9D5643C,,1448928000000000000,,,
276018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1448928000000000000,,,
296018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,1448928000000000000,,,
296018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,1448928000000000000,,,
EC9ED18E-2999-E711-8530-00505688958B,3.0,1448928000000000000,,,
EC9ED18E-2999-E711-8530-00505688958B,2.0,1448928000000000000,,,
EC9ED18E-2999-E711-8530-00505688958B,,1448928000000000000,,,
EC9ED18E-2999-E711-8530-00505688958B,1.0,1448928000000000000,,,
8D12F018-65D8-E411-9A07-001EC9D56418,1.0,1448928000000000000,5613.1,719.2,2440.0
8D12F018-65D8-E411-9A07-001EC9D56418,2.0,1448928000000000000,8269.300000000001,1754.8,4336.167341500011
8D12F018-65D8-E411-9A07-001EC9D56418,4.0,1448928000000000000,2127.6000000000004,236.4,2000.0
8D12F018-65D8-E411-9A07-001EC9D56418,,1448928000000000000,2020.8,336.5,2112.8205130000133
8D12F018-65D8-E411-9A07-001EC9D56418,3.0,1448928000000000000,6793.7,1416.4,5032.941176499997
C78A74B1-07DD-E411-9A07-001EC9D56418,3.0,1448928000000000000,2525.9,,4230.0
C78A74B1-07DD-E411-9A07-001EC9D56418,2.0,1448928000000000000,7715.700000000001,1975.6999999999998,3436.46812960002
C78A74B1-07DD-E411-9A07-001EC9D56418,1.0,1448928000000000000,4413.8,582.0,6517.64705900001
C78A74B1-07DD-E411-9A07-001EC9D56418,,1448928000000000000,404.6,112.4,2837.5
C78A74B1-07DD-E411-9A07-001EC9D56418,4.0,1448928000000000000,884.0,331.5,4283.333333300005
5A4E0BD8-5C29-E511-84C6-001EC9D56418,1.0,1448928000000000000,8121.8,310.8,223.94094999998924
5A4E0BD8-5C29-E511-84C6-001EC9D56418,2.0,1448928000000000000,14124.0,1074.3000000000002,-427.0584537999821
5A4E0BD8-5C29-E511-84C6-001EC9D56418,,1448928000000000000,1080.0,45.0,
5A4E0BD8-5C29-E511-84C6-001EC9D56418,4.0,1448928000000000000,2652.0,,
5A4E0BD8-5C29-E511-84C6-001EC9D56418,3.0,1448928000000000000,3051.9,437.40000000000003,431.4285713999998
D04F1379-5729-E511-84C6-001EC9D56418,2.0,1448928000000000000,19223.5,1775.9,-325.52693209999416
D04F1379-5729-E511-84C6-001EC9D56418,1.0,1448928000000000000,11156.2,902.8,-232.4390243999951
D04F1379-5729-E511-84C6-001EC9D56418,4.0,1448928000000000000,2836.8,,
D04F1379-5729-E511-84C6-001EC9D56418,3.0,1448928000000000000,15087.3,1774.6999999999998,-419.125
D04F1379-5729-E511-84C6-001EC9D56418,,1448928000000000000,2828.2000000000003,583.0,263.57575799999177
87BBA675-8478-E511-98DF-001EC9D56418,2.0,1448928000000000000,4382.4,60.8,
87BBA675-8478-E511-98DF-001EC9D56418,1.0,1448928000000000000,1401.6,43.8,
87BBA675-8478-E511-98DF-001EC9D56418,,1448928000000000000,876.8,,
87BBA675-8478-E511-98DF-001EC9D56418,3.0,1448928000000000000,1148.8,,
7A52DFFB-4567-E511-B7CF-001EC9D56418,2.0,1448928000000000000,3680.7,57.7,
7A52DFFB-4567-E511-B7CF-001EC9D56418,,1448928000000000000,855.6,,
7A52DFFB-4567-E511-B7CF-001EC9D56418,1.0,1448928000000000000,2068.0,,
7A52DFFB-4567-E511-B7CF-001EC9D56418,3.0,1448928000000000000,1155.2,72.2,
859B8661-F273-E511-B4A4-001EC9D5643C,2.0,1448928000000000000,,,
859B8661-F273-E511-B4A4-001EC9D5643C,,1448928000000000000,,,
859B8661-F273-E511-B4A4-001EC9D5643C,3.0,1448928000000000000,,,
859B8661-F273-E511-B4A4-001EC9D5643C,1.0,1448928000000000000,,,
CD1F93E5-F273-E511-B4A4-001EC9D5643C,2.0,1448928000000000000,,,
CD1F93E5-F273-E511-B4A4-001EC9D5643C,1.0,1448928000000000000,,,
CD1F93E5-F273-E511-B4A4-001EC9D5643C,,1448928000000000000,,,
CD1F93E5-F273-E511-B4A4-001EC9D5643C,3.0,1448928000000000000,,,
8AEB0D29-F373-E511-B4A4-001EC9D5643C,2.0,1448928000000000000,,,
8AEB0D29-F373-E511-B4A4-001EC9D5643C,1.0,1448928000000000000,,,
8AEB0D29-F373-E511-B4A4-001EC9D5643C,,1448928000000000000,,,
8AEB0D29-F373-E511-B4A4-001EC9D5643C,3.0,1448928000000000000,,,
DDC551EB-97EB-E511-B620-001EC9D5643C,3.0,1448928000000000000,,,
DDC551EB-97EB-E511-B620-001EC9D5643C,1.0,1448928000000000000,,,
DDC551EB-97EB-E511-B620-001EC9D5643C,,1448928000000000000,,,
DDC551EB-97EB-E511-B620-001EC9D5643C,2.0,1448928000000000000,,,
D3BCABA8-1B5F-E611-9523-001EC9D5643C,2.0,1448928000000000000,,,
D3BCABA8-1B5F-E611-9523-001EC9D5643C,1.0,1448928000000000000,,,
D3BCABA8-1B5F-E611-9523-001EC9D5643C,3.0,1448928000000000000,,,
D3BCABA8-1B5F-E611-9523-001EC9D5643C,,1448928000000000000,,,
D3BCABA8-1B5F-E611-9523-001EC9D5643C,4.0,1448928000000000000,,,
0B6E2454-371C-E611-9928-001EC9D5643C,3.0,1448928000000000000,,,
0B6E2454-371C-E611-9928-001EC9D5643C,1.0,1448928000000000000,,,
0B6E2454-371C-E611-9928-001EC9D5643C,,1448928000000000000,,,
0B6E2454-371C-E611-9928-001EC9D5643C,2.0,1448928000000000000,,,
0A741758-AC58-E611-9523-001EC9D5643C,3.0,1448928000000000000,,,
0A741758-AC58-E611-9523-001EC9D5643C,2.0,1448928000000000000,,,
0A741758-AC58-E611-9523-001EC9D5643C,1.0,1448928000000000000,,,
0A741758-AC58-E611-9523-001EC9D5643C,,1448928000000000000,,,
534A36A0-C58B-E611-BE92-001EC9D5643C,2.0,1448928000000000000,,,
534A36A0-C58B-E611-BE92-001EC9D5643C,1.0,1448928000000000000,,,
534A36A0-C58B-E611-BE92-001EC9D5643C,3.0,1448928000000000000,,,
534A36A0-C58B-E611-BE92-001EC9D5643C,,1448928000000000000,,,
534A36A0-C58B-E611-BE92-001EC9D5643C,4.0,1448928000000000000,,,
66CECB9E-35CC-E611-B624-001EC9D56418,3.0,1448928000000000000,,,
66CECB9E-35CC-E611-B624-001EC9D56418,2.0,1448928000000000000,,,
66CECB9E-35CC-E611-B624-001EC9D56418,1.0,1448928000000000000,,,
66CECB9E-35CC-E611-B624-001EC9D56418,,1448928000000000000,,,
66CECB9E-35CC-E611-B624-001EC9D56418,4.0,1448928000000000000,,,
AD9787B9-35CC-E611-B624-001EC9D56418,4.0,1448928000000000000,,,
AD9787B9-35CC-E611-B624-001EC9D56418,2.0,1448928000000000000,,,
AD9787B9-35CC-E611-B624-001EC9D56418,1.0,1448928000000000000,,,
AD9787B9-35CC-E611-B624-001EC9D56418,3.0,1448928000000000000,,,
95364EB2-E346-E711-97EC-001EC9D56418,3.0,1448928000000000000,,,
95364EB2-E346-E711-97EC-001EC9D56418,2.0,1448928000000000000,,,
95364EB2-E346-E711-97EC-001EC9D56418,,1448928000000000000,,,
95364EB2-E346-E711-97EC-001EC9D56418,1.0,1448928000000000000,,,
EEA80383-6E98-E711-8530-00505688958B,3.0,1448928000000000000,,,
EEA80383-6E98-E711-8530-00505688958B,1.0,1448928000000000000,,,
EEA80383-6E98-E711-8530-00505688958B,,1448928000000000000,,,
EEA80383-6E98-E711-8530-00505688958B,2.0,1448928000000000000,,,
EEA80383-6E98-E711-8530-00505688958B,4.0,1448928000000000000,,,
F8A7FA94-6E98-E711-8530-00505688958B,2.0,1448928000000000000,,,
F8A7FA94-6E98-E711-8530-00505688958B,,1448928000000000000,,,
F8A7FA94-6E98-E711-8530-00505688958B,1.0,1448928000000000000,,,
F8A7FA94-6E98-E711-8530-00505688958B,3.0,1448928000000000000,,,
D276F397-9885-E611-BE92-001EC9D5643C,1.0,1448928000000000000,,,
D276F397-9885-E611-BE92-001EC9D5643C,4.0,1448928000000000000,,,
D276F397-9885-E611-BE92-001EC9D5643C,2.0,1448928000000000000,,,
C26518AF-9885-E611-BE92-001EC9D5643C,1.0,1448928000000000000,,,
C26518AF-9885-E611-BE92-001EC9D5643C,2.0,1448928000000000000,,,
C26518AF-9885-E611-BE92-001EC9D5643C,,1448928000000000000,,,
C26518AF-9885-E611-BE92-001EC9D5643C,3.0,1448928000000000000,,,
BE1E43E2-A98C-E611-BE92-001EC9D5643C,3.0,1448928000000000000,,,
BE1E43E2-A98C-E611-BE92-001EC9D5643C,2.0,1448928000000000000,,,
BE1E43E2-A98C-E611-BE92-001EC9D5643C,,1448928000000000000,,,
BE1E43E2-A98C-E611-BE92-001EC9D5643C,1.0,1448928000000000000,,,
9605FEF9-A98C-E611-BE92-001EC9D5643C,2.0,1448928000000000000,,,
9605FEF9-A98C-E611-BE92-001EC9D5643C,1.0,1448928000000000000,,,
9605FEF9-A98C-E611-BE92-001EC9D5643C,3.0,1448928000000000000,,,
9605FEF9-A98C-E611-BE92-001EC9D5643C,,1448928000000000000,,,
90C25509-AA8C-E611-BE92-001EC9D5643C,1.0,1448928000000000000,,,
90C25509-AA8C-E611-BE92-001EC9D5643C,3.0,1448928000000000000,,,
90C25509-AA8C-E611-BE92-001EC9D5643C,,1448928000000000000,,,
90C25509-AA8C-E611-BE92-001EC9D5643C,2.0,1448928000000000000,,,
E806378B-4566-E711-97EC-001EC9D56418,2.0,1448928000000000000,,,
E806378B-4566-E711-97EC-001EC9D56418,3.0,1448928000000000000,,,
E806378B-4566-E711-97EC-001EC9D56418,,1448928000000000000,,,
E806378B-4566-E711-97EC-001EC9D56418,4.0,1448928000000000000,,,
E806378B-4566-E711-97EC-001EC9D56418,1.0,1448928000000000000,,,
51917AB1-4566-E711-97EC-001EC9D56418,4.0,1448928000000000000,,,
51917AB1-4566-E711-97EC-001EC9D56418,,1448928000000000000,,,
51917AB1-4566-E711-97EC-001EC9D56418,1.0,1448928000000000000,,,
51917AB1-4566-E711-97EC-001EC9D56418,2.0,1448928000000000000,,,
51917AB1-4566-E711-97EC-001EC9D56418,3.0,1448928000000000000,,,
9A2B12C5-4566-E711-97EC-001EC9D56418,3.0,1448928000000000000,,,
9A2B12C5-4566-E711-97EC-001EC9D56418,2.0,1448928000000000000,,,
9A2B12C5-4566-E711-97EC-001EC9D56418,1.0,1448928000000000000,,,
9A2B12C5-4566-E711-97EC-001EC9D56418,,1448928000000000000,,,
9A2B12C5-4566-E711-97EC-001EC9D56418,4.0,1448928000000000000,,,
E51769DC-4566-E711-97EC-001EC9D56418,2.0,1448928000000000000,,,
E51769DC-4566-E711-97EC-001EC9D56418,1.0,1448928000000000000,,,
E51769DC-4566-E711-97EC-001EC9D56418,3.0,1448928000000000000,,,
E51769DC-4566-E711-97EC-001EC9D56418,4.0,1448928000000000000,,,
8B5D0C0E-C378-E511-B4A4-001EC9D5643C,1.0,1448928000000000000,9955.33,255.32,
8B5D0C0E-C378-E511-B4A4-001EC9D5643C,2.0,1448928000000000000,19108.31,211.01,
8B5D0C0E-C378-E511-B4A4-001EC9D5643C,3.0,1448928000000000000,11599.3,720.46,
8B5D0C0E-C378-E511-B4A4-001EC9D5643C,,1448928000000000000,1689.8,,
8B5D0C0E-C378-E511-B4A4-001EC9D5643C,4.0,1448928000000000000,1509.16,,
C0B1362A-C378-E511-B4A4-001EC9D5643C,1.0,1448928000000000000,,,
C0B1362A-C378-E511-B4A4-001EC9D5643C,,1448928000000000000,,,
C0B1362A-C378-E511-B4A4-001EC9D5643C,3.0,1448928000000000000,,,
C0B1362A-C378-E511-B4A4-001EC9D5643C,2.0,1448928000000000000,,,
C0B1362A-C378-E511-B4A4-001EC9D5643C,4.0,1448928000000000000,,,
8CEB3310-63E8-E611-B887-001EC9D5643C,4.0,1448928000000000000,,,
8CEB3310-63E8-E611-B887-001EC9D5643C,1.0,1448928000000000000,,,
8CEB3310-63E8-E611-B887-001EC9D5643C,2.0,1448928000000000000,,,
8CEB3310-63E8-E611-B887-001EC9D5643C,3.0,1448928000000000000,,,
8CEB3310-63E8-E611-B887-001EC9D5643C,,1448928000000000000,,,
AECE8386-7E98-E711-8530-00505688958B,2.0,1448928000000000000,,,
AECE8386-7E98-E711-8530-00505688958B,1.0,1448928000000000000,,,
AECE8386-7E98-E711-8530-00505688958B,4.0,1448928000000000000,,,
AECE8386-7E98-E711-8530-00505688958B,,1448928000000000000,,,
999F708D-4FE9-E711-B9FF-00505688958B,,1448928000000000000,,,
999F708D-4FE9-E711-B9FF-00505688958B,1.0,1448928000000000000,,,
999F708D-4FE9-E711-B9FF-00505688958B,2.0,1448928000000000000,,,
999F708D-4FE9-E711-B9FF-00505688958B,3.0,1448928000000000000,,,
999F708D-4FE9-E711-B9FF-00505688958B,4.0,1448928000000000000,,,
FF3814A9-9F7D-E711-8530-00505688958B,1.0,1451606400000000000,,,
FF3814A9-9F7D-E711-8530-00505688958B,2.0,1451606400000000000,,,
FF3814A9-9F7D-E711-8530-00505688958B,,1451606400000000000,,,
FF3814A9-9F7D-E711-8530-00505688958B,3.0,1451606400000000000,,,
43BF0132-CC0A-E511-8098-001EC9D56418,3.0,1451606400000000000,14765.300000000001,1537.4,2346.875
43BF0132-CC0A-E511-8098-001EC9D56418,2.0,1451606400000000000,7268.799999999999,1638.9,596.6329970000079
43BF0132-CC0A-E511-8098-001EC9D56418,1.0,1451606400000000000,3960.0,635.4,4263.358146999992
7726CF5A-CC0A-E511-8098-001EC9D56418,1.0,1451606400000000000,2465.4,139.60000000000002,3185.714286000002
7726CF5A-CC0A-E511-8098-001EC9D56418,2.0,1451606400000000000,14548.5,1473.6000000000001,-243.05555600000662
7726CF5A-CC0A-E511-8098-001EC9D56418,3.0,1451606400000000000,10192.599999999999,842.8000000000001,1917.4242420000082
7726CF5A-CC0A-E511-8098-001EC9D56418,,1451606400000000000,893.8,67.0,226.19047599995974
B091AECC-2FA8-E211-9DE0-001EC9D56438,1.0,1451606400000000000,624.91,48.07,
A93667C6-B147-E311-8507-001EC9D5643C,3.0,1451606400000000000,919.6700000000001,515.45,-2166.6666666999954
A93667C6-B147-E311-8507-001EC9D5643C,2.0,1451606400000000000,4629.76,1043.7,412.820512899998
A93667C6-B147-E311-8507-001EC9D5643C,1.0,1451606400000000000,10482.36,1304.3400000000001,131.25
65C3C56D-897B-E411-9AB7-001EC9D5643C,3.0,1451606400000000000,22325.47,4329.94,720.2359346000012
65C3C56D-897B-E411-9AB7-001EC9D5643C,2.0,1451606400000000000,14421.01,4747.78,-664.7058824000123
65C3C56D-897B-E411-9AB7-001EC9D5643C,1.0,1451606400000000000,12115.689999999999,1226.46,-217.57938399999694
65C3C56D-897B-E411-9AB7-001EC9D5643C,4.0,1451606400000000000,10830.59,920.86,-42.936507899998105
8BF4DE7D-E2CB-E411-989E-001EC9D5643C,3.0,1451606400000000000,12816.41,3145.2000000000003,42471.8676545
8BF4DE7D-E2CB-E411-989E-001EC9D5643C,2.0,1451606400000000000,32196.1,5067.37,53510.884719400005
8BF4DE7D-E2CB-E411-989E-001EC9D5643C,1.0,1451606400000000000,4956.94,307.43,
E522EAD5-DA93-E311-8208-001EC9D56418,3.0,1451606400000000000,555.27,555.27,425.0
E522EAD5-DA93-E311-8208-001EC9D56418,2.0,1451606400000000000,549.9,310.3,3183.3333330000023
E522EAD5-DA93-E311-8208-001EC9D56418,1.0,1451606400000000000,971.9599999999999,220.9,344.44444400000793
E522EAD5-DA93-E311-8208-001EC9D56418,4.0,1451606400000000000,2637.7000000000003,811.6,-202.59740260001854
C18015BA-DA93-E311-8208-001EC9D56418,2.0,1451606400000000000,371.94,59.9,
C18015BA-DA93-E311-8208-001EC9D56418,3.0,1451606400000000000,325.22,245.26000000000002,-7400.0
B091AECC-2FA8-E211-9DE0-001EC9D56438,2.0,1451606400000000000,71.31,71.31,
C18015BA-DA93-E311-8208-001EC9D56418,1.0,1451606400000000000,44.18,44.18,
1AD477FA-537D-E511-B4A4-001EC9D5643C,2.0,1451606400000000000,4860.4,,
1AD477FA-537D-E511-B4A4-001EC9D5643C,,1451606400000000000,1406.4,87.9,
1AD477FA-537D-E511-B4A4-001EC9D5643C,3.0,1451606400000000000,2101.6,,
8BF4DE7D-E2CB-E411-989E-001EC9D5643C,4.0,1451606400000000000,2430.68,202.87,
D082F3A3-CB4D-E211-9E89-001EC9D56438,2.0,1451606400000000000,,,
1AD477FA-537D-E511-B4A4-001EC9D5643C,1.0,1451606400000000000,,,
D082F3A3-CB4D-E211-9E89-001EC9D56438,3.0,1451606400000000000,,,
A0E3ADEC-68D5-E511-9840-001EC9D56418,3.0,1451606400000000000,,,
A0E3ADEC-68D5-E511-9840-001EC9D56418,2.0,1451606400000000000,,,
A0E3ADEC-68D5-E511-9840-001EC9D56418,1.0,1451606400000000000,,,
72B1CAF6-A2DC-E511-9840-001EC9D56418,1.0,1451606400000000000,,,
72B1CAF6-A2DC-E511-9840-001EC9D56418,2.0,1451606400000000000,,,
72B1CAF6-A2DC-E511-9840-001EC9D56418,3.0,1451606400000000000,,,
72B1CAF6-A2DC-E511-9840-001EC9D56418,,1451606400000000000,,,
50B329EC-1DE2-E511-B953-001EC9D56418,2.0,1451606400000000000,,,
50B329EC-1DE2-E511-B953-001EC9D56418,1.0,1451606400000000000,,,
50B329EC-1DE2-E511-B953-001EC9D56418,,1451606400000000000,,,
50B329EC-1DE2-E511-B953-001EC9D56418,3.0,1451606400000000000,,,
35168781-8F60-E611-9523-001EC9D5643C,3.0,1451606400000000000,,,
35168781-8F60-E611-9523-001EC9D5643C,2.0,1451606400000000000,,,
35168781-8F60-E611-9523-001EC9D5643C,,1451606400000000000,,,
35168781-8F60-E611-9523-001EC9D5643C,1.0,1451606400000000000,,,
A8632090-8F60-E611-9523-001EC9D5643C,1.0,1451606400000000000,,,
A8632090-8F60-E611-9523-001EC9D5643C,2.0,1451606400000000000,,,
A8632090-8F60-E611-9523-001EC9D5643C,3.0,1451606400000000000,,,
F4BE45B2-AFF2-E611-84D2-001EC9D56418,4.0,1451606400000000000,,,
F4BE45B2-AFF2-E611-84D2-001EC9D56418,1.0,1451606400000000000,,,
F4BE45B2-AFF2-E611-84D2-001EC9D56418,2.0,1451606400000000000,,,
F4BE45B2-AFF2-E611-84D2-001EC9D56418,3.0,1451606400000000000,,,
