bulk_id,spalen,date1,value
5C3629EC-9776-E711-B07B-001EC9D5643C,2,1517443200000000000,1027.1218
5C3629EC-9776-E711-B07B-001EC9D5643C,1,1517443200000000000,313.2629
5C3629EC-9776-E711-B07B-001EC9D5643C,3,1517443200000000000,398.6636
5C3629EC-9776-E711-B07B-001EC9D5643C,0,1517443200000000000,33.2109
0E6FE41B-8808-E611-9928-001EC9D5643C,3,1517443200000000000,115.8482
46B9015C-8808-E611-9928-001EC9D5643C,2,1517443200000000000,138.2398
46B9015C-8808-E611-9928-001EC9D5643C,3,1517443200000000000,184.8954
9D41BD52-F9BE-E711-BC64-00505688958B,3,1517443200000000000,403.2101
9D41BD52-F9BE-E711-BC64-00505688958B,0,1517443200000000000,211.7526
9D41BD52-F9BE-E711-BC64-00505688958B,2,1517443200000000000,906.0752
9D41BD52-F9BE-E711-BC64-00505688958B,1,1517443200000000000,594.981
9D41BD52-F9BE-E711-BC64-00505688958B,4,1517443200000000000,212.4495
6FFE2FFC-94C4-E711-A992-0050568859FB,3,1517443200000000000,725.32
6FFE2FFC-94C4-E711-A992-0050568859FB,2,1517443200000000000,849.2854
6FFE2FFC-94C4-E711-A992-0050568859FB,0,1517443200000000000,166.4993
6FFE2FFC-94C4-E711-A992-0050568859FB,4,1517443200000000000,196.7025
6FFE2FFC-94C4-E711-A992-0050568859FB,1,1517443200000000000,563.6333
C8FDAC6E-5F62-E711-97EC-001EC9D56418,2,1512086400000000000,273.9565
C8FDAC6E-5F62-E711-97EC-001EC9D56418,3,1512086400000000000,144.7767
C8FDAC6E-5F62-E711-97EC-001EC9D56418,1,1512086400000000000,264.7319
18E6A7C3-5F62-E711-97EC-001EC9D56418,1,1512086400000000000,127.7469
18E6A7C3-5F62-E711-97EC-001EC9D56418,0,1512086400000000000,161.8421
18E6A7C3-5F62-E711-97EC-001EC9D56418,2,1512086400000000000,254.4672
18E6A7C3-5F62-E711-97EC-001EC9D56418,3,1512086400000000000,178.5449
61765843-CDC5-E611-B624-001EC9D56418,2,1512086400000000000,229.2118
61765843-CDC5-E611-B624-001EC9D56418,1,1512086400000000000,271.8139
61765843-CDC5-E611-B624-001EC9D56418,3,1512086400000000000,239.4493
61765843-CDC5-E611-B624-001EC9D56418,0,1512086400000000000,0.0
206A2D68-CDC5-E611-B624-001EC9D56418,3,1512086400000000000,196.3413
206A2D68-CDC5-E611-B624-001EC9D56418,2,1512086400000000000,674.8629
206A2D68-CDC5-E611-B624-001EC9D56418,1,1512086400000000000,79.7332
460B6880-F8BE-E711-BC64-00505688958B,3,1512086400000000000,176.7737
460B6880-F8BE-E711-BC64-00505688958B,1,1512086400000000000,322.499
460B6880-F8BE-E711-BC64-00505688958B,0,1512086400000000000,136.1212
460B6880-F8BE-E711-BC64-00505688958B,2,1512086400000000000,784.0725
460B6880-F8BE-E711-BC64-00505688958B,4,1512086400000000000,112.3146
C8FDAC6E-5F62-E711-97EC-001EC9D56418,2,1514764800000000000,245.1778
C8FDAC6E-5F62-E711-97EC-001EC9D56418,1,1514764800000000000,230.8799
C8FDAC6E-5F62-E711-97EC-001EC9D56418,3,1514764800000000000,119.2014
18E6A7C3-5F62-E711-97EC-001EC9D56418,0,1514764800000000000,138.3296
18E6A7C3-5F62-E711-97EC-001EC9D56418,2,1514764800000000000,225.666
18E6A7C3-5F62-E711-97EC-001EC9D56418,1,1514764800000000000,118.6253
18E6A7C3-5F62-E711-97EC-001EC9D56418,3,1514764800000000000,152.2629
61765843-CDC5-E611-B624-001EC9D56418,2,1514764800000000000,205.5244
61765843-CDC5-E611-B624-001EC9D56418,3,1514764800000000000,208.0761
61765843-CDC5-E611-B624-001EC9D56418,1,1514764800000000000,184.0416
206A2D68-CDC5-E611-B624-001EC9D56418,3,1514764800000000000,168.2203
206A2D68-CDC5-E611-B624-001EC9D56418,2,1514764800000000000,693.3581
206A2D68-CDC5-E611-B624-001EC9D56418,1,1514764800000000000,74.7032
460B6880-F8BE-E711-BC64-00505688958B,3,1514764800000000000,169.6177
460B6880-F8BE-E711-BC64-00505688958B,1,1514764800000000000,295.1213
460B6880-F8BE-E711-BC64-00505688958B,0,1514764800000000000,121.2628
460B6880-F8BE-E711-BC64-00505688958B,2,1514764800000000000,763.2773
460B6880-F8BE-E711-BC64-00505688958B,4,1514764800000000000,104.4713
C8FDAC6E-5F62-E711-97EC-001EC9D56418,2,1517443200000000000,263.429
C8FDAC6E-5F62-E711-97EC-001EC9D56418,1,1517443200000000000,244.2991
C8FDAC6E-5F62-E711-97EC-001EC9D56418,3,1517443200000000000,128.5677
18E6A7C3-5F62-E711-97EC-001EC9D56418,0,1517443200000000000,131.1451
18E6A7C3-5F62-E711-97EC-001EC9D56418,3,1517443200000000000,154.0421
18E6A7C3-5F62-E711-97EC-001EC9D56418,2,1517443200000000000,233.8913
18E6A7C3-5F62-E711-97EC-001EC9D56418,1,1517443200000000000,121.2563
61765843-CDC5-E611-B624-001EC9D56418,2,1517443200000000000,205.2841
61765843-CDC5-E611-B624-001EC9D56418,1,1517443200000000000,208.9042
61765843-CDC5-E611-B624-001EC9D56418,3,1517443200000000000,215.5905
206A2D68-CDC5-E611-B624-001EC9D56418,3,1517443200000000000,180.544
206A2D68-CDC5-E611-B624-001EC9D56418,2,1517443200000000000,669.2359
206A2D68-CDC5-E611-B624-001EC9D56418,1,1517443200000000000,78.0597
460B6880-F8BE-E711-BC64-00505688958B,3,1517443200000000000,198.795
460B6880-F8BE-E711-BC64-00505688958B,1,1517443200000000000,278.628
460B6880-F8BE-E711-BC64-00505688958B,0,1517443200000000000,132.043
460B6880-F8BE-E711-BC64-00505688958B,2,1517443200000000000,661.5332
460B6880-F8BE-E711-BC64-00505688958B,4,1517443200000000000,125.3978
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1512086400000000000,764.6924
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1512086400000000000,427.9618
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1512086400000000000,577.5203
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1512086400000000000,268.9583
8F6018F1-C2AD-E611-9FBE-001EC9D5643C,1,1512086400000000000,33.3487
916018F1-C2AD-E611-9FBE-001EC9D5643C,1,1512086400000000000,0.369
896018F1-C2AD-E611-9FBE-001EC9D5643C,1,1512086400000000000,0.0
876018F1-C2AD-E611-9FBE-001EC9D5643C,1,1512086400000000000,78.7548
876018F1-C2AD-E611-9FBE-001EC9D5643C,2,1512086400000000000,24.7113
856018F1-C2AD-E611-9FBE-001EC9D5643C,1,1512086400000000000,869.2099
856018F1-C2AD-E611-9FBE-001EC9D5643C,2,1512086400000000000,642.8857
856018F1-C2AD-E611-9FBE-001EC9D5643C,3,1512086400000000000,56.0685
5D3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1512086400000000000,155.0306
5D3ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1512086400000000000,346.7672
5D3ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1512086400000000000,324.5264
A29078E2-9F94-E711-8530-00505688958B,2,1512086400000000000,184.4762
A29078E2-9F94-E711-8530-00505688958B,3,1512086400000000000,100.7565
A29078E2-9F94-E711-8530-00505688958B,0,1512086400000000000,145.9026
A29078E2-9F94-E711-8530-00505688958B,1,1512086400000000000,114.2908
81CDF4F4-9F94-E711-8530-00505688958B,2,1512086400000000000,206.5366
81CDF4F4-9F94-E711-8530-00505688958B,3,1512086400000000000,109.7381
81CDF4F4-9F94-E711-8530-00505688958B,0,1512086400000000000,159.1831
81CDF4F4-9F94-E711-8530-00505688958B,1,1512086400000000000,116.4257
5132A509-A094-E711-8530-00505688958B,2,1512086400000000000,193.1719
5132A509-A094-E711-8530-00505688958B,3,1512086400000000000,162.0847
5132A509-A094-E711-8530-00505688958B,1,1512086400000000000,109.256
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1514764800000000000,585.2279
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1514764800000000000,407.3417
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1514764800000000000,342.3126
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1514764800000000000,182.1095
8F6018F1-C2AD-E611-9FBE-001EC9D5643C,1,1514764800000000000,15.2853
916018F1-C2AD-E611-9FBE-001EC9D5643C,1,1514764800000000000,0.0
876018F1-C2AD-E611-9FBE-001EC9D5643C,1,1514764800000000000,67.2596
876018F1-C2AD-E611-9FBE-001EC9D5643C,2,1514764800000000000,17.8427
856018F1-C2AD-E611-9FBE-001EC9D5643C,1,1514764800000000000,742.2757
856018F1-C2AD-E611-9FBE-001EC9D5643C,2,1514764800000000000,498.5557
856018F1-C2AD-E611-9FBE-001EC9D5643C,3,1514764800000000000,39.8508
876018F1-C2AD-E611-9FBE-001EC9D5643C,3,1514764800000000000,124.032
8B6018F1-C2AD-E611-9FBE-001EC9D5643C,1,1514764800000000000,0.0
5D3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1514764800000000000,150.2072
5D3ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1514764800000000000,308.6438
5D3ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1514764800000000000,279.0879
D1D28148-DFDF-E611-B624-001EC9D56418,0,1514764800000000000,31.4027
A29078E2-9F94-E711-8530-00505688958B,2,1514764800000000000,157.5782
A29078E2-9F94-E711-8530-00505688958B,3,1514764800000000000,92.6087
A29078E2-9F94-E711-8530-00505688958B,0,1514764800000000000,123.0843
A29078E2-9F94-E711-8530-00505688958B,1,1514764800000000000,118.122
81CDF4F4-9F94-E711-8530-00505688958B,2,1514764800000000000,176.0039
81CDF4F4-9F94-E711-8530-00505688958B,3,1514764800000000000,100.6926
81CDF4F4-9F94-E711-8530-00505688958B,1,1514764800000000000,108.1509
81CDF4F4-9F94-E711-8530-00505688958B,0,1514764800000000000,114.1231
5132A509-A094-E711-8530-00505688958B,2,1514764800000000000,175.5424
5132A509-A094-E711-8530-00505688958B,3,1514764800000000000,147.2167
5132A509-A094-E711-8530-00505688958B,1,1514764800000000000,100.4285
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1517443200000000000,630.5797
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1517443200000000000,384.7575
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1517443200000000000,410.3523
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1517443200000000000,179.9555
8F6018F1-C2AD-E611-9FBE-001EC9D5643C,1,1517443200000000000,6.02
916018F1-C2AD-E611-9FBE-001EC9D5643C,1,1517443200000000000,0.0
916018F1-C2AD-E611-9FBE-001EC9D5643C,3,1517443200000000000,21.6917
896018F1-C2AD-E611-9FBE-001EC9D5643C,1,1517443200000000000,0.0
876018F1-C2AD-E611-9FBE-001EC9D5643C,3,1517443200000000000,119.0917
876018F1-C2AD-E611-9FBE-001EC9D5643C,1,1517443200000000000,68.5823
876018F1-C2AD-E611-9FBE-001EC9D5643C,2,1517443200000000000,23.6207
856018F1-C2AD-E611-9FBE-001EC9D5643C,1,1517443200000000000,758.4311
856018F1-C2AD-E611-9FBE-001EC9D5643C,2,1517443200000000000,469.2401
856018F1-C2AD-E611-9FBE-001EC9D5643C,3,1517443200000000000,49.1597
8B6018F1-C2AD-E611-9FBE-001EC9D5643C,1,1517443200000000000,0.0
8D6018F1-C2AD-E611-9FBE-001EC9D5643C,1,1517443200000000000,15.9495
5D3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1517443200000000000,161.9183
5D3ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1517443200000000000,308.5764
5D3ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1517443200000000000,341.5496
D1D28148-DFDF-E611-B624-001EC9D56418,0,1517443200000000000,13.047
D1D28148-DFDF-E611-B624-001EC9D56418,1,1517443200000000000,67.2961
A29078E2-9F94-E711-8530-00505688958B,2,1517443200000000000,125.9593
A29078E2-9F94-E711-8530-00505688958B,3,1517443200000000000,89.132
A29078E2-9F94-E711-8530-00505688958B,1,1517443200000000000,117.0505
A29078E2-9F94-E711-8530-00505688958B,0,1517443200000000000,75.1799
81CDF4F4-9F94-E711-8530-00505688958B,2,1517443200000000000,136.859
81CDF4F4-9F94-E711-8530-00505688958B,3,1517443200000000000,96.2149
81CDF4F4-9F94-E711-8530-00505688958B,1,1517443200000000000,99.7813
81CDF4F4-9F94-E711-8530-00505688958B,0,1517443200000000000,72.1658
5132A509-A094-E711-8530-00505688958B,2,1517443200000000000,149.1331
5132A509-A094-E711-8530-00505688958B,3,1517443200000000000,120.9958
5132A509-A094-E711-8530-00505688958B,1,1517443200000000000,96.1654
976DE653-0779-E711-BBA1-001EC9D5643C,2,1512086400000000000,344.572
976DE653-0779-E711-BBA1-001EC9D5643C,3,1512086400000000000,772.5932
976DE653-0779-E711-BBA1-001EC9D5643C,1,1512086400000000000,322.29
976DE653-0779-E711-BBA1-001EC9D5643C,0,1512086400000000000,162.4591
91ED5C67-0779-E711-BBA1-001EC9D5643C,2,1512086400000000000,828.365
91ED5C67-0779-E711-BBA1-001EC9D5643C,1,1512086400000000000,496.8452
91ED5C67-0779-E711-BBA1-001EC9D5643C,3,1512086400000000000,458.3108
91ED5C67-0779-E711-BBA1-001EC9D5643C,0,1512086400000000000,94.2341
976DE653-0779-E711-BBA1-001EC9D5643C,2,1514764800000000000,243.5171
976DE653-0779-E711-BBA1-001EC9D5643C,3,1514764800000000000,582.1958
976DE653-0779-E711-BBA1-001EC9D5643C,1,1514764800000000000,219.8052
976DE653-0779-E711-BBA1-001EC9D5643C,0,1514764800000000000,109.0743
91ED5C67-0779-E711-BBA1-001EC9D5643C,2,1514764800000000000,573.1714
91ED5C67-0779-E711-BBA1-001EC9D5643C,1,1514764800000000000,348.6505
91ED5C67-0779-E711-BBA1-001EC9D5643C,3,1514764800000000000,334.7029
91ED5C67-0779-E711-BBA1-001EC9D5643C,0,1514764800000000000,74.1568
976DE653-0779-E711-BBA1-001EC9D5643C,2,1517443200000000000,265.1977
976DE653-0779-E711-BBA1-001EC9D5643C,3,1517443200000000000,600.4649
976DE653-0779-E711-BBA1-001EC9D5643C,1,1517443200000000000,211.8541
976DE653-0779-E711-BBA1-001EC9D5643C,0,1517443200000000000,117.8575
91ED5C67-0779-E711-BBA1-001EC9D5643C,2,1517443200000000000,604.6824
91ED5C67-0779-E711-BBA1-001EC9D5643C,1,1517443200000000000,372.7636
91ED5C67-0779-E711-BBA1-001EC9D5643C,3,1517443200000000000,363.5812
91ED5C67-0779-E711-BBA1-001EC9D5643C,0,1517443200000000000,77.7774
6F9623EC-7204-E511-8C7F-001EC9D5643C,3,1512086400000000000,270.0998
6F9623EC-7204-E511-8C7F-001EC9D5643C,1,1512086400000000000,116.5106
6F9623EC-7204-E511-8C7F-001EC9D5643C,2,1512086400000000000,197.4658
6F9623EC-7204-E511-8C7F-001EC9D5643C,0,1512086400000000000,0.0
50C2C978-7204-E511-8C7F-001EC9D5643C,1,1512086400000000000,33.7832
50C2C978-7204-E511-8C7F-001EC9D5643C,3,1512086400000000000,68.2824
59BCC6D3-7204-E511-8C7F-001EC9D5643C,2,1512086400000000000,25.6456
DD629F04-7304-E511-8C7F-001EC9D5643C,3,1512086400000000000,197.0227
DD629F04-7304-E511-8C7F-001EC9D5643C,2,1512086400000000000,540.8335
DD629F04-7304-E511-8C7F-001EC9D5643C,1,1512086400000000000,203.5448
DD629F04-7304-E511-8C7F-001EC9D5643C,0,1512086400000000000,64.0351
43FD321D-7304-E511-8C7F-001EC9D5643C,2,1512086400000000000,896.9761
43FD321D-7304-E511-8C7F-001EC9D5643C,3,1512086400000000000,240.0163
43FD321D-7304-E511-8C7F-001EC9D5643C,4,1512086400000000000,127.3927
43FD321D-7304-E511-8C7F-001EC9D5643C,1,1512086400000000000,691.9616
43FD321D-7304-E511-8C7F-001EC9D5643C,0,1512086400000000000,8.1467
6F9623EC-7204-E511-8C7F-001EC9D5643C,3,1514764800000000000,264.5511
6F9623EC-7204-E511-8C7F-001EC9D5643C,1,1514764800000000000,88.5206
6F9623EC-7204-E511-8C7F-001EC9D5643C,2,1514764800000000000,127.5764
50C2C978-7204-E511-8C7F-001EC9D5643C,3,1514764800000000000,84.3253
50C2C978-7204-E511-8C7F-001EC9D5643C,1,1514764800000000000,44.1582
50C2C978-7204-E511-8C7F-001EC9D5643C,2,1514764800000000000,62.3337
59BCC6D3-7204-E511-8C7F-001EC9D5643C,2,1514764800000000000,0.0
DD629F04-7304-E511-8C7F-001EC9D5643C,3,1514764800000000000,229.5149
DD629F04-7304-E511-8C7F-001EC9D5643C,2,1514764800000000000,466.7274
DD629F04-7304-E511-8C7F-001EC9D5643C,0,1514764800000000000,63.8723
DD629F04-7304-E511-8C7F-001EC9D5643C,1,1514764800000000000,122.4735
43FD321D-7304-E511-8C7F-001EC9D5643C,2,1514764800000000000,749.3409
43FD321D-7304-E511-8C7F-001EC9D5643C,3,1514764800000000000,236.2697
43FD321D-7304-E511-8C7F-001EC9D5643C,4,1514764800000000000,127.2042
43FD321D-7304-E511-8C7F-001EC9D5643C,1,1514764800000000000,564.438
43FD321D-7304-E511-8C7F-001EC9D5643C,0,1514764800000000000,17.7821
6F9623EC-7204-E511-8C7F-001EC9D5643C,3,1517443200000000000,276.8339
6F9623EC-7204-E511-8C7F-001EC9D5643C,1,1517443200000000000,73.2734
6F9623EC-7204-E511-8C7F-001EC9D5643C,2,1517443200000000000,122.1437
50C2C978-7204-E511-8C7F-001EC9D5643C,3,1517443200000000000,91.7682
50C2C978-7204-E511-8C7F-001EC9D5643C,2,1517443200000000000,82.3572
59BCC6D3-7204-E511-8C7F-001EC9D5643C,2,1517443200000000000,2.3734
DD629F04-7304-E511-8C7F-001EC9D5643C,3,1517443200000000000,195.8289
DD629F04-7304-E511-8C7F-001EC9D5643C,2,1517443200000000000,393.3471
DD629F04-7304-E511-8C7F-001EC9D5643C,1,1517443200000000000,126.4399
DD629F04-7304-E511-8C7F-001EC9D5643C,0,1517443200000000000,50.2514
43FD321D-7304-E511-8C7F-001EC9D5643C,2,1517443200000000000,746.4899
43FD321D-7304-E511-8C7F-001EC9D5643C,3,1517443200000000000,277.8802
43FD321D-7304-E511-8C7F-001EC9D5643C,4,1517443200000000000,134.8191
43FD321D-7304-E511-8C7F-001EC9D5643C,1,1517443200000000000,561.7425
43FD321D-7304-E511-8C7F-001EC9D5643C,0,1517443200000000000,18.3671
9844A740-FD32-E611-9447-001EC9D56418,2,1512086400000000000,163.2188
9844A740-FD32-E611-9447-001EC9D56418,0,1512086400000000000,0.0
9844A740-FD32-E611-9447-001EC9D56418,1,1512086400000000000,72.3091
9844A740-FD32-E611-9447-001EC9D56418,3,1512086400000000000,135.1272
B8F13743-FE32-E611-9447-001EC9D56418,2,1512086400000000000,101.2289
B8F13743-FE32-E611-9447-001EC9D56418,3,1512086400000000000,47.0862
89E60710-B408-E711-96FE-001EC9D5643C,1,1512086400000000000,289.0953
89E60710-B408-E711-96FE-001EC9D5643C,0,1512086400000000000,31.5876
89E60710-B408-E711-96FE-001EC9D5643C,2,1512086400000000000,843.5136
3A5FF227-B408-E711-96FE-001EC9D5643C,1,1512086400000000000,237.7571
3A5FF227-B408-E711-96FE-001EC9D5643C,2,1512086400000000000,791.475
3A5FF227-B408-E711-96FE-001EC9D5643C,0,1512086400000000000,66.2953
2ED879C7-BDEA-E511-B620-001EC9D5643C,3,1512086400000000000,96.805
2ED879C7-BDEA-E511-B620-001EC9D5643C,2,1512086400000000000,45.7859
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1512086400000000000,51.0915
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1512086400000000000,77.4293
D1AF47AD-A871-E511-B53C-001EC9D5643C,2,1512086400000000000,56.3154
D1AF47AD-A871-E511-B53C-001EC9D5643C,3,1512086400000000000,41.6324
D7687E5C-D449-E711-97EC-001EC9D56418,2,1512086400000000000,256.802
D7687E5C-D449-E711-97EC-001EC9D56418,1,1512086400000000000,351.6839
D7687E5C-D449-E711-97EC-001EC9D56418,4,1512086400000000000,78.1227
D7687E5C-D449-E711-97EC-001EC9D56418,0,1512086400000000000,96.2498
D7687E5C-D449-E711-97EC-001EC9D56418,3,1512086400000000000,274.032
1AD77F71-D449-E711-97EC-001EC9D56418,2,1512086400000000000,573.4833
1AD77F71-D449-E711-97EC-001EC9D56418,1,1512086400000000000,409.3907
1AD77F71-D449-E711-97EC-001EC9D56418,0,1512086400000000000,37.7549
1AD77F71-D449-E711-97EC-001EC9D56418,3,1512086400000000000,145.3634
1AD77F71-D449-E711-97EC-001EC9D56418,4,1512086400000000000,55.8224
9844A740-FD32-E611-9447-001EC9D56418,3,1514764800000000000,118.3734
9844A740-FD32-E611-9447-001EC9D56418,2,1514764800000000000,135.2619
9844A740-FD32-E611-9447-001EC9D56418,0,1514764800000000000,0.0
9844A740-FD32-E611-9447-001EC9D56418,1,1514764800000000000,53.3662
B8F13743-FE32-E611-9447-001EC9D56418,1,1514764800000000000,2.6492
B8F13743-FE32-E611-9447-001EC9D56418,2,1514764800000000000,70.2321
B8F13743-FE32-E611-9447-001EC9D56418,3,1514764800000000000,34.8887
89E60710-B408-E711-96FE-001EC9D5643C,1,1514764800000000000,264.3278
89E60710-B408-E711-96FE-001EC9D5643C,0,1514764800000000000,40.7779
89E60710-B408-E711-96FE-001EC9D5643C,2,1514764800000000000,756.0944
3A5FF227-B408-E711-96FE-001EC9D5643C,1,1514764800000000000,262.7734
3A5FF227-B408-E711-96FE-001EC9D5643C,2,1514764800000000000,715.8931
2ED879C7-BDEA-E511-B620-001EC9D5643C,3,1514764800000000000,94.3689
2ED879C7-BDEA-E511-B620-001EC9D5643C,2,1514764800000000000,42.3104
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1514764800000000000,31.8175
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1514764800000000000,45.8431
D1AF47AD-A871-E511-B53C-001EC9D5643C,2,1514764800000000000,44.3006
D1AF47AD-A871-E511-B53C-001EC9D5643C,3,1514764800000000000,33.482
D7687E5C-D449-E711-97EC-001EC9D56418,2,1514764800000000000,248.8251
D7687E5C-D449-E711-97EC-001EC9D56418,1,1514764800000000000,317.9826
D7687E5C-D449-E711-97EC-001EC9D56418,4,1514764800000000000,74.5368
D7687E5C-D449-E711-97EC-001EC9D56418,0,1514764800000000000,74.5171
D7687E5C-D449-E711-97EC-001EC9D56418,3,1514764800000000000,308.4037
1AD77F71-D449-E711-97EC-001EC9D56418,2,1514764800000000000,561.9572
1AD77F71-D449-E711-97EC-001EC9D56418,1,1514764800000000000,363.1981
1AD77F71-D449-E711-97EC-001EC9D56418,0,1514764800000000000,55.4216
1AD77F71-D449-E711-97EC-001EC9D56418,3,1514764800000000000,158.4712
1AD77F71-D449-E711-97EC-001EC9D56418,4,1514764800000000000,71.2369
9844A740-FD32-E611-9447-001EC9D56418,2,1517443200000000000,136.4989
9844A740-FD32-E611-9447-001EC9D56418,3,1517443200000000000,112.3532
9844A740-FD32-E611-9447-001EC9D56418,1,1517443200000000000,59.1523
B8F13743-FE32-E611-9447-001EC9D56418,2,1517443200000000000,84.3981
B8F13743-FE32-E611-9447-001EC9D56418,3,1517443200000000000,37.292
89E60710-B408-E711-96FE-001EC9D5643C,1,1517443200000000000,264.7595
89E60710-B408-E711-96FE-001EC9D5643C,2,1517443200000000000,699.9029
89E60710-B408-E711-96FE-001EC9D5643C,0,1517443200000000000,35.5373
3A5FF227-B408-E711-96FE-001EC9D5643C,1,1517443200000000000,263.8195
3A5FF227-B408-E711-96FE-001EC9D5643C,2,1517443200000000000,668.6932
2ED879C7-BDEA-E511-B620-001EC9D5643C,3,1517443200000000000,110.773
2ED879C7-BDEA-E511-B620-001EC9D5643C,2,1517443200000000000,34.8175
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1517443200000000000,36.6047
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1517443200000000000,53.8928
D1AF47AD-A871-E511-B53C-001EC9D5643C,2,1517443200000000000,41.0538
D7687E5C-D449-E711-97EC-001EC9D56418,2,1517443200000000000,279.1024
D7687E5C-D449-E711-97EC-001EC9D56418,1,1517443200000000000,335.201
D7687E5C-D449-E711-97EC-001EC9D56418,4,1517443200000000000,70.0559
D7687E5C-D449-E711-97EC-001EC9D56418,0,1517443200000000000,65.8337
D7687E5C-D449-E711-97EC-001EC9D56418,3,1517443200000000000,337.1757
1AD77F71-D449-E711-97EC-001EC9D56418,2,1517443200000000000,593.6546
1AD77F71-D449-E711-97EC-001EC9D56418,1,1517443200000000000,407.5464
1AD77F71-D449-E711-97EC-001EC9D56418,0,1517443200000000000,23.5206
1AD77F71-D449-E711-97EC-001EC9D56418,3,1517443200000000000,171.2299
1AD77F71-D449-E711-97EC-001EC9D56418,4,1517443200000000000,74.3654
7DD7E685-DB2F-E711-857E-001EC9D56418,3,1512086400000000000,363.8441
7DD7E685-DB2F-E711-857E-001EC9D56418,4,1512086400000000000,227.9472
7DD7E685-DB2F-E711-857E-001EC9D56418,2,1512086400000000000,740.4779
7DD7E685-DB2F-E711-857E-001EC9D56418,0,1512086400000000000,18.3355
7DD7E685-DB2F-E711-857E-001EC9D56418,1,1512086400000000000,79.3933
1C80D44F-4F03-E711-96FE-001EC9D5643C,2,1512086400000000000,272.6957
1C80D44F-4F03-E711-96FE-001EC9D5643C,3,1512086400000000000,90.3753
1C80D44F-4F03-E711-96FE-001EC9D5643C,1,1512086400000000000,92.0967
1C80D44F-4F03-E711-96FE-001EC9D5643C,0,1512086400000000000,0.0
49A66B38-9682-E711-8530-00505688958B,2,1512086400000000000,818.6938
49A66B38-9682-E711-8530-00505688958B,1,1512086400000000000,663.2311
49A66B38-9682-E711-8530-00505688958B,0,1512086400000000000,186.7469
49A66B38-9682-E711-8530-00505688958B,3,1512086400000000000,352.451
49A66B38-9682-E711-8530-00505688958B,4,1512086400000000000,131.4001
7DD7E685-DB2F-E711-857E-001EC9D56418,3,1514764800000000000,324.4417
7DD7E685-DB2F-E711-857E-001EC9D56418,4,1514764800000000000,186.6121
7DD7E685-DB2F-E711-857E-001EC9D56418,2,1514764800000000000,545.5529
7DD7E685-DB2F-E711-857E-001EC9D56418,0,1514764800000000000,24.9665
7DD7E685-DB2F-E711-857E-001EC9D56418,1,1514764800000000000,73.9542
1C80D44F-4F03-E711-96FE-001EC9D5643C,2,1514764800000000000,206.4844
1C80D44F-4F03-E711-96FE-001EC9D5643C,3,1514764800000000000,85.717
1C80D44F-4F03-E711-96FE-001EC9D5643C,0,1514764800000000000,0.0
1C80D44F-4F03-E711-96FE-001EC9D5643C,1,1514764800000000000,71.5789
49A66B38-9682-E711-8530-00505688958B,2,1514764800000000000,545.8367
49A66B38-9682-E711-8530-00505688958B,1,1514764800000000000,423.6744
49A66B38-9682-E711-8530-00505688958B,0,1514764800000000000,146.0748
49A66B38-9682-E711-8530-00505688958B,3,1514764800000000000,291.2844
49A66B38-9682-E711-8530-00505688958B,4,1514764800000000000,122.8794
F10C7B44-9682-E711-8530-00505688958B,2,1514764800000000000,805.5411
F10C7B44-9682-E711-8530-00505688958B,3,1514764800000000000,698.6261
F10C7B44-9682-E711-8530-00505688958B,1,1514764800000000000,424.5007
F10C7B44-9682-E711-8530-00505688958B,0,1514764800000000000,140.5771
F10C7B44-9682-E711-8530-00505688958B,4,1514764800000000000,165.7158
7DD7E685-DB2F-E711-857E-001EC9D56418,3,1517443200000000000,312.543
7DD7E685-DB2F-E711-857E-001EC9D56418,4,1517443200000000000,186.7714
7DD7E685-DB2F-E711-857E-001EC9D56418,2,1517443200000000000,579.2714
