bulk_id,spalen,date1,month_from_first
2ED879C7-BDEA-E511-B620-001EC9D5643C,3,1504224000000000000,18
2ED879C7-BDEA-E511-B620-001EC9D5643C,3,1506816000000000000,19
2ED879C7-BDEA-E511-B620-001EC9D5643C,3,1509494400000000000,20
2ED879C7-BDEA-E511-B620-001EC9D5643C,3,1512086400000000000,21
2ED879C7-BDEA-E511-B620-001EC9D5643C,3,1514764800000000000,22
2ED879C7-BDEA-E511-B620-001EC9D5643C,3,1517443200000000000,23
2ED879C7-BDEA-E511-B620-001EC9D5643C,3,1519862400000000000,24
2ED879C7-BDEA-E511-B620-001EC9D5643C,3,1522540800000000000,25
2ED879C7-BDEA-E511-B620-001EC9D5643C,3,1525132800000000000,26
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1480550400000000000,1
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1483228800000000000,2
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1485907200000000000,3
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1488326400000000000,4
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1491004800000000000,5
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1493596800000000000,6
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1496275200000000000,7
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1498867200000000000,8
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1501545600000000000,9
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1504224000000000000,10
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1506816000000000000,11
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1509494400000000000,12
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1512086400000000000,13
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1514764800000000000,14
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1517443200000000000,15
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1519862400000000000,16
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1522540800000000000,17
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1525132800000000000,18
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1480550400000000000,1
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1483228800000000000,2
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1485907200000000000,3
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1488326400000000000,4
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1491004800000000000,5
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1493596800000000000,6
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1496275200000000000,7
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1498867200000000000,8
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1501545600000000000,9
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1504224000000000000,10
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1506816000000000000,11
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1509494400000000000,12
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1512086400000000000,13
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1514764800000000000,14
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1517443200000000000,15
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1519862400000000000,16
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1480550400000000000,1
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1483228800000000000,2
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1485907200000000000,3
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1488326400000000000,4
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1491004800000000000,5
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1493596800000000000,6
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1496275200000000000,7
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1498867200000000000,8
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1501545600000000000,9
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1504224000000000000,10
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1506816000000000000,11
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1509494400000000000,12
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1512086400000000000,13
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1514764800000000000,14
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1517443200000000000,15
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1519862400000000000,16
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1522540800000000000,17
2F3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1525132800000000000,18
2F6018F1-C2AD-E611-9FBE-001EC9D5643C,1,1480550400000000000,1
2F6018F1-C2AD-E611-9FBE-001EC9D5643C,1,1483228800000000000,2
2F6018F1-C2AD-E611-9FBE-001EC9D5643C,1,1485907200000000000,3
2F6018F1-C2AD-E611-9FBE-001EC9D5643C,1,1488326400000000000,4
2F6018F1-C2AD-E611-9FBE-001EC9D5643C,1,1491004800000000000,5
2F6018F1-C2AD-E611-9FBE-001EC9D5643C,1,1493596800000000000,6
2F6018F1-C2AD-E611-9FBE-001EC9D5643C,1,1496275200000000000,7
2F6018F1-C2AD-E611-9FBE-001EC9D5643C,1,1498867200000000000,8
2F6018F1-C2AD-E611-9FBE-001EC9D5643C,1,1501545600000000000,9
2F6018F1-C2AD-E611-9FBE-001EC9D5643C,1,1514764800000000000,10
2F6018F1-C2AD-E611-9FBE-001EC9D5643C,1,1517443200000000000,11
2F6018F1-C2AD-E611-9FBE-001EC9D5643C,1,1519862400000000000,12
2F6018F1-C2AD-E611-9FBE-001EC9D5643C,1,1522540800000000000,13
2F6018F1-C2AD-E611-9FBE-001EC9D5643C,1,1525132800000000000,14
2F6018F1-C2AD-E611-9FBE-001EC9D5643C,2,1488326400000000000,1
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1480550400000000000,1
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1483228800000000000,2
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1485907200000000000,3
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1488326400000000000,4
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1491004800000000000,5
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1493596800000000000,6
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1496275200000000000,7
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1498867200000000000,8
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1501545600000000000,9
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1504224000000000000,10
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1506816000000000000,11
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1509494400000000000,12
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1512086400000000000,13
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1514764800000000000,14
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1517443200000000000,15
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1519862400000000000,16
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1522540800000000000,17
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1525132800000000000,18
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1480550400000000000,1
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1483228800000000000,2
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1485907200000000000,3
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1488326400000000000,4
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1491004800000000000,5
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1493596800000000000,6
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1496275200000000000,7
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1498867200000000000,8
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1501545600000000000,9
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1504224000000000000,10
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1506816000000000000,11
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1509494400000000000,12
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1512086400000000000,13
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1514764800000000000,14
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1517443200000000000,15
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1519862400000000000,16
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1522540800000000000,17
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1525132800000000000,18
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1480550400000000000,1
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1483228800000000000,2
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1485907200000000000,3
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1488326400000000000,4
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1491004800000000000,5
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1493596800000000000,6
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1496275200000000000,7
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1498867200000000000,8
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1501545600000000000,9
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1504224000000000000,10
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1506816000000000000,11
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1509494400000000000,12
313ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1512086400000000000,13
316018F1-C2AD-E611-9FBE-001EC9D5643C,1,1480550400000000000,1
316018F1-C2AD-E611-9FBE-001EC9D5643C,1,1517443200000000000,2
316018F1-C2AD-E611-9FBE-001EC9D5643C,1,1519862400000000000,3
316018F1-C2AD-E611-9FBE-001EC9D5643C,1,1522540800000000000,4
316018F1-C2AD-E611-9FBE-001EC9D5643C,1,1525132800000000000,5
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1480550400000000000,1
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1483228800000000000,2
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1485907200000000000,3
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1488326400000000000,4
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1491004800000000000,5
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1493596800000000000,6
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1496275200000000000,7
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1498867200000000000,8
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1501545600000000000,9
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1504224000000000000,10
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1506816000000000000,11
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1509494400000000000,12
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1512086400000000000,13
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1514764800000000000,14
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1517443200000000000,15
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1519862400000000000,16
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1522540800000000000,17
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1480550400000000000,1
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1483228800000000000,2
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1485907200000000000,3
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1488326400000000000,4
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1491004800000000000,5
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1493596800000000000,6
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1496275200000000000,7
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1498867200000000000,8
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1501545600000000000,9
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1504224000000000000,10
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1506816000000000000,11
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1509494400000000000,12
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1512086400000000000,13
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1514764800000000000,14
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1517443200000000000,15
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1525132800000000000,16
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1480550400000000000,1
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1483228800000000000,2
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1485907200000000000,3
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1488326400000000000,4
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1491004800000000000,5
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1493596800000000000,6
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1496275200000000000,7
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1498867200000000000,8
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1501545600000000000,9
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1504224000000000000,10
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1506816000000000000,11
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1509494400000000000,12
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1512086400000000000,13
333ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1514764800000000000,14
336018F1-C2AD-E611-9FBE-001EC9D5643C,1,1480550400000000000,1
336018F1-C2AD-E611-9FBE-001EC9D5643C,1,1483228800000000000,2
336018F1-C2AD-E611-9FBE-001EC9D5643C,1,1485907200000000000,3
336018F1-C2AD-E611-9FBE-001EC9D5643C,1,1488326400000000000,4
336018F1-C2AD-E611-9FBE-001EC9D5643C,1,1491004800000000000,5
336018F1-C2AD-E611-9FBE-001EC9D5643C,1,1504224000000000000,6
336018F1-C2AD-E611-9FBE-001EC9D5643C,1,1506816000000000000,7
336018F1-C2AD-E611-9FBE-001EC9D5643C,1,1509494400000000000,8
336018F1-C2AD-E611-9FBE-001EC9D5643C,1,1512086400000000000,9
336018F1-C2AD-E611-9FBE-001EC9D5643C,1,1514764800000000000,10
336018F1-C2AD-E611-9FBE-001EC9D5643C,1,1517443200000000000,11
336018F1-C2AD-E611-9FBE-001EC9D5643C,1,1519862400000000000,12
336018F1-C2AD-E611-9FBE-001EC9D5643C,1,1522540800000000000,13
336018F1-C2AD-E611-9FBE-001EC9D5643C,1,1525132800000000000,14
336018F1-C2AD-E611-9FBE-001EC9D5643C,2,1480550400000000000,1
336018F1-C2AD-E611-9FBE-001EC9D5643C,2,1483228800000000000,2
33DCCE89-BEEA-E511-B620-001EC9D5643C,0,1459468800000000000,1
33DCCE89-BEEA-E511-B620-001EC9D5643C,0,1462060800000000000,2
33DCCE89-BEEA-E511-B620-001EC9D5643C,0,1464739200000000000,3
33DCCE89-BEEA-E511-B620-001EC9D5643C,0,1467331200000000000,4
33DCCE89-BEEA-E511-B620-001EC9D5643C,0,1470009600000000000,5
33DCCE89-BEEA-E511-B620-001EC9D5643C,0,1472688000000000000,6
33DCCE89-BEEA-E511-B620-001EC9D5643C,0,1475280000000000000,7
33DCCE89-BEEA-E511-B620-001EC9D5643C,1,1459468800000000000,1
33DCCE89-BEEA-E511-B620-001EC9D5643C,1,1462060800000000000,2
33DCCE89-BEEA-E511-B620-001EC9D5643C,1,1464739200000000000,3
33DCCE89-BEEA-E511-B620-001EC9D5643C,1,1467331200000000000,4
33DCCE89-BEEA-E511-B620-001EC9D5643C,1,1470009600000000000,5
33DCCE89-BEEA-E511-B620-001EC9D5643C,1,1472688000000000000,6
33DCCE89-BEEA-E511-B620-001EC9D5643C,1,1475280000000000000,7
33DCCE89-BEEA-E511-B620-001EC9D5643C,1,1477958400000000000,8
33DCCE89-BEEA-E511-B620-001EC9D5643C,1,1480550400000000000,9
33DCCE89-BEEA-E511-B620-001EC9D5643C,1,1483228800000000000,10
33DCCE89-BEEA-E511-B620-001EC9D5643C,1,1485907200000000000,11
33DCCE89-BEEA-E511-B620-001EC9D5643C,1,1488326400000000000,12
33DCCE89-BEEA-E511-B620-001EC9D5643C,1,1496275200000000000,13
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1459468800000000000,1
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1462060800000000000,2
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1464739200000000000,3
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1467331200000000000,4
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1470009600000000000,5
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1472688000000000000,6
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1475280000000000000,7
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1477958400000000000,8
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1480550400000000000,9
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1483228800000000000,10
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1485907200000000000,11
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1488326400000000000,12
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1491004800000000000,13
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1493596800000000000,14
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1496275200000000000,15
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1498867200000000000,16
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1501545600000000000,17
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1504224000000000000,18
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1506816000000000000,19
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1509494400000000000,20
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1512086400000000000,21
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1514764800000000000,22
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1517443200000000000,23
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1519862400000000000,24
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1522540800000000000,25
33DCCE89-BEEA-E511-B620-001EC9D5643C,2,1525132800000000000,26
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1459468800000000000,1
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1462060800000000000,2
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1464739200000000000,3
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1467331200000000000,4
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1470009600000000000,5
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1472688000000000000,6
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1475280000000000000,7
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1477958400000000000,8
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1480550400000000000,9
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1483228800000000000,10
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1485907200000000000,11
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1488326400000000000,12
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1491004800000000000,13
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1493596800000000000,14
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1496275200000000000,15
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1498867200000000000,16
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1501545600000000000,17
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1504224000000000000,18
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1506816000000000000,19
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1509494400000000000,20
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1512086400000000000,21
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1514764800000000000,22
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1517443200000000000,23
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1519862400000000000,24
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1522540800000000000,25
33DCCE89-BEEA-E511-B620-001EC9D5643C,3,1525132800000000000,26
34D35BE3-112A-E511-84C6-001EC9D56418,0,1443657600000000000,1
34D35BE3-112A-E511-84C6-001EC9D56418,0,1446336000000000000,2
34D35BE3-112A-E511-84C6-001EC9D56418,0,1448928000000000000,3
34D35BE3-112A-E511-84C6-001EC9D56418,0,1451606400000000000,4
34D35BE3-112A-E511-84C6-001EC9D56418,0,1454284800000000000,5
34D35BE3-112A-E511-84C6-001EC9D56418,0,1456790400000000000,6
34D35BE3-112A-E511-84C6-001EC9D56418,0,1459468800000000000,7
34D35BE3-112A-E511-84C6-001EC9D56418,0,1462060800000000000,8
34D35BE3-112A-E511-84C6-001EC9D56418,0,1464739200000000000,9
34D35BE3-112A-E511-84C6-001EC9D56418,0,1467331200000000000,10
34D35BE3-112A-E511-84C6-001EC9D56418,0,1470009600000000000,11
34D35BE3-112A-E511-84C6-001EC9D56418,0,1472688000000000000,12
34D35BE3-112A-E511-84C6-001EC9D56418,0,1475280000000000000,13
34D35BE3-112A-E511-84C6-001EC9D56418,0,1477958400000000000,14
34D35BE3-112A-E511-84C6-001EC9D56418,1,1443657600000000000,1
34D35BE3-112A-E511-84C6-001EC9D56418,1,1446336000000000000,2
34D35BE3-112A-E511-84C6-001EC9D56418,1,1448928000000000000,3
34D35BE3-112A-E511-84C6-001EC9D56418,1,1451606400000000000,4
34D35BE3-112A-E511-84C6-001EC9D56418,1,1454284800000000000,5
34D35BE3-112A-E511-84C6-001EC9D56418,1,1456790400000000000,6
34D35BE3-112A-E511-84C6-001EC9D56418,1,1459468800000000000,7
34D35BE3-112A-E511-84C6-001EC9D56418,1,1462060800000000000,8
34D35BE3-112A-E511-84C6-001EC9D56418,1,1464739200000000000,9
34D35BE3-112A-E511-84C6-001EC9D56418,1,1467331200000000000,10
34D35BE3-112A-E511-84C6-001EC9D56418,1,1470009600000000000,11
34D35BE3-112A-E511-84C6-001EC9D56418,1,1472688000000000000,12
34D35BE3-112A-E511-84C6-001EC9D56418,1,1475280000000000000,13
34D35BE3-112A-E511-84C6-001EC9D56418,1,1477958400000000000,14
34D35BE3-112A-E511-84C6-001EC9D56418,1,1480550400000000000,15
34D35BE3-112A-E511-84C6-001EC9D56418,1,1483228800000000000,16
34D35BE3-112A-E511-84C6-001EC9D56418,1,1485907200000000000,17
34D35BE3-112A-E511-84C6-001EC9D56418,1,1488326400000000000,18
34D35BE3-112A-E511-84C6-001EC9D56418,1,1491004800000000000,19
34D35BE3-112A-E511-84C6-001EC9D56418,1,1493596800000000000,20
34D35BE3-112A-E511-84C6-001EC9D56418,1,1496275200000000000,21
34D35BE3-112A-E511-84C6-001EC9D56418,1,1498867200000000000,22
34D35BE3-112A-E511-84C6-001EC9D56418,1,1504224000000000000,23
34D35BE3-112A-E511-84C6-001EC9D56418,1,1512086400000000000,24
34D35BE3-112A-E511-84C6-001EC9D56418,1,1514764800000000000,25
34D35BE3-112A-E511-84C6-001EC9D56418,1,1517443200000000000,26
34D35BE3-112A-E511-84C6-001EC9D56418,1,1522540800000000000,27
34D35BE3-112A-E511-84C6-001EC9D56418,1,1525132800000000000,28
34D35BE3-112A-E511-84C6-001EC9D56418,2,1443657600000000000,1
34D35BE3-112A-E511-84C6-001EC9D56418,2,1446336000000000000,2
34D35BE3-112A-E511-84C6-001EC9D56418,2,1448928000000000000,3
34D35BE3-112A-E511-84C6-001EC9D56418,2,1451606400000000000,4
34D35BE3-112A-E511-84C6-001EC9D56418,2,1454284800000000000,5
34D35BE3-112A-E511-84C6-001EC9D56418,2,1456790400000000000,6
34D35BE3-112A-E511-84C6-001EC9D56418,2,1459468800000000000,7
34D35BE3-112A-E511-84C6-001EC9D56418,2,1462060800000000000,8
34D35BE3-112A-E511-84C6-001EC9D56418,2,1464739200000000000,9
34D35BE3-112A-E511-84C6-001EC9D56418,2,1467331200000000000,10
34D35BE3-112A-E511-84C6-001EC9D56418,2,1470009600000000000,11
34D35BE3-112A-E511-84C6-001EC9D56418,2,1472688000000000000,12
34D35BE3-112A-E511-84C6-001EC9D56418,2,1475280000000000000,13
34D35BE3-112A-E511-84C6-001EC9D56418,2,1477958400000000000,14
34D35BE3-112A-E511-84C6-001EC9D56418,2,1480550400000000000,15
34D35BE3-112A-E511-84C6-001EC9D56418,2,1483228800000000000,16
34D35BE3-112A-E511-84C6-001EC9D56418,2,1485907200000000000,17
34D35BE3-112A-E511-84C6-001EC9D56418,2,1488326400000000000,18
34D35BE3-112A-E511-84C6-001EC9D56418,2,1491004800000000000,19
34D35BE3-112A-E511-84C6-001EC9D56418,2,1493596800000000000,20
34D35BE3-112A-E511-84C6-001EC9D56418,2,1496275200000000000,21
34D35BE3-112A-E511-84C6-001EC9D56418,2,1498867200000000000,22
34D35BE3-112A-E511-84C6-001EC9D56418,2,1501545600000000000,23
34D35BE3-112A-E511-84C6-001EC9D56418,2,1504224000000000000,24
34D35BE3-112A-E511-84C6-001EC9D56418,2,1506816000000000000,25
34D35BE3-112A-E511-84C6-001EC9D56418,2,1509494400000000000,26
34D35BE3-112A-E511-84C6-001EC9D56418,2,1512086400000000000,27
34D35BE3-112A-E511-84C6-001EC9D56418,2,1514764800000000000,28
34D35BE3-112A-E511-84C6-001EC9D56418,2,1522540800000000000,29
34D35BE3-112A-E511-84C6-001EC9D56418,2,1525132800000000000,30
34D35BE3-112A-E511-84C6-001EC9D56418,3,1443657600000000000,1
34D35BE3-112A-E511-84C6-001EC9D56418,3,1446336000000000000,2
34D35BE3-112A-E511-84C6-001EC9D56418,3,1448928000000000000,3
34D35BE3-112A-E511-84C6-001EC9D56418,3,1451606400000000000,4
34D35BE3-112A-E511-84C6-001EC9D56418,3,1454284800000000000,5
34D35BE3-112A-E511-84C6-001EC9D56418,3,1456790400000000000,6
34D35BE3-112A-E511-84C6-001EC9D56418,3,1459468800000000000,7
34D35BE3-112A-E511-84C6-001EC9D56418,3,1462060800000000000,8
34D35BE3-112A-E511-84C6-001EC9D56418,3,1464739200000000000,9
34D35BE3-112A-E511-84C6-001EC9D56418,3,1467331200000000000,10
34D35BE3-112A-E511-84C6-001EC9D56418,3,1470009600000000000,11
34D35BE3-112A-E511-84C6-001EC9D56418,3,1472688000000000000,12
34D35BE3-112A-E511-84C6-001EC9D56418,3,1475280000000000000,13
35168781-8F60-E611-9523-001EC9D5643C,0,1475280000000000000,1
35168781-8F60-E611-9523-001EC9D5643C,0,1477958400000000000,2
