bulk_id,spalen,date1,value,price,mean_sq,mean_fl,month,month_cnt,Класс объекта,Количество помещений,Огорожена территория,Площадь земельного участка,Входные группы,Детский сад,Школа,Поликлиника,ФОК,Спортивная площадка,Автомойка,Кладовые,Колясочные,Кондиционирование,Вентлияция,Лифт,Система мусоротведения,Видеонаблюдение,Подземная парковка,Двор без машин,Машиномест,Площадь пром. зоны в радиусе 500 м,Площадь зеленой зоны в радиусе 500 м,До Кремля,До ТТК(км),До Садового(км),До большой дороги на машине(км),До удобной авторазвязки на машине(км),До метро пешком(км),До промки(км),До парка(км),До парка пешком(км),Станций метро от кольца,Площадь двора,Курс,Cтавка по ипотеке,Вклады до 1 года,Вклады от 1 года до 3 лет,Вклады свыше 3 лет,price_m,car_sum_distance
8BF4DE7D-E2CB-E411-989E-001EC9D5643C,3,1470009600000000000,80.15,85300.0,80.15,23,8,20,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,35816,5300,20.0,14.0,17.0,0.22,5.1,5.7,0.37,1.9,2.6,7,5272,64.9365273,12.78,6.83,7.52,8.18,1064.2545227698065,5.319999999999999
8BF4DE7D-E2CB-E411-989E-001EC9D5643C,4,1470009600000000000,304.32,71500.0,101.44,14,8,20,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,35816,5300,20.0,14.0,17.0,0.22,5.1,5.7,0.37,1.9,2.6,7,5272,64.9365273,12.78,6.83,7.52,8.18,704.8501577287067,5.319999999999999
E522EAD5-DA93-E311-8208-001EC9D56418,1,1470009600000000000,0.0,125000.0,43.31,7,8,20,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,0,0,20.0,14.0,17.0,0.72,5.6,5.7,0.54,1.7,2.4,7,4425,64.9365273,12.78,6.83,7.52,8.18,2886.169475871623,6.319999999999999
E522EAD5-DA93-E311-8208-001EC9D56418,4,1470009600000000000,97.49,95100.0,97.49,8,8,20,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,0,0,20.0,14.0,17.0,0.72,5.6,5.7,0.54,1.7,2.4,7,4425,64.9365273,12.78,6.83,7.52,8.18,975.4846650938558,6.319999999999999
E522EAD5-DA93-E311-8208-001EC9D56418,2,1470009600000000000,0.0,107100.0,54.6,8,8,20,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,0,0,20.0,14.0,17.0,0.72,5.6,5.7,0.54,1.7,2.4,7,4425,64.9365273,12.78,6.83,7.52,8.18,1961.5384615384614,6.319999999999999
C18015BA-DA93-E311-8208-001EC9D56418,1,1470009600000000000,0.0,122000.0,44.18,16,8,20,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,0,15169,20.0,14.0,17.0,0.51,5.4,5.6,0.54,1.9,2.6,7,5804,64.9365273,12.78,6.83,7.52,8.18,2761.430511543685,5.91
C18015BA-DA93-E311-8208-001EC9D56418,3,1470009600000000000,0.0,101000.0,83.13,18,8,20,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,0,15169,20.0,14.0,17.0,0.51,5.4,5.6,0.54,1.9,2.6,7,5804,64.9365273,12.78,6.83,7.52,8.18,1214.9645134127272,5.91
A0E3ADEC-68D5-E511-9840-001EC9D56418,2,1472688000000000000,1241.5,80673.5135135,69.79,8,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13990,20352,20.0,14.0,17.0,1.6,6.5,5.6,0.23,1.3,1.7,7,7133,64.5572045,12.61,5.95,7.66,7.75,1155.9466042914457,8.1
A0E3ADEC-68D5-E511-9840-001EC9D56418,1,1472688000000000000,865.4,88884.7222222,43.87,9,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13990,20352,20.0,14.0,17.0,1.6,6.5,5.6,0.23,1.3,1.7,7,7133,64.5572045,12.61,5.95,7.66,7.75,2026.093508598131,8.1
A0E3ADEC-68D5-E511-9840-001EC9D56418,3,1472688000000000000,206.4,76383.3333333,90.22,9,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13990,20352,20.0,14.0,17.0,1.6,6.5,5.6,0.23,1.3,1.7,7,7133,64.5572045,12.61,5.95,7.66,7.75,846.6341535502106,8.1
72B1CAF6-A2DC-E511-9840-001EC9D56418,1,1472688000000000000,550.5,100433.018868,34.35,12,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13990,7000,20.0,14.0,17.0,1.8,6.7,5.8,0.23,1.2,1.6,7,7133,64.5572045,12.61,5.95,7.66,7.75,2923.8142319650656,8.5
72B1CAF6-A2DC-E511-9840-001EC9D56418,2,1472688000000000000,1084.7,85930.37974680001,60.15,11,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13990,7000,20.0,14.0,17.0,1.8,6.7,5.8,0.23,1.2,1.6,7,7133,64.5572045,12.61,5.95,7.66,7.75,1428.6014920498756,8.5
72B1CAF6-A2DC-E511-9840-001EC9D56418,0,1472688000000000000,90.4,113745.83333299999,22.51,17,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13990,7000,20.0,14.0,17.0,1.8,6.7,5.8,0.23,1.2,1.6,7,7133,64.5572045,12.61,5.95,7.66,7.75,5053.124537227898,8.5
72B1CAF6-A2DC-E511-9840-001EC9D56418,3,1472688000000000000,348.8,82277.2727273,90.05,11,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13990,7000,20.0,14.0,17.0,1.8,6.7,5.8,0.23,1.2,1.6,7,7133,64.5572045,12.61,5.95,7.66,7.75,913.6843167940034,8.5
50B329EC-1DE2-E511-B953-001EC9D56418,2,1472688000000000000,70.4,81956.0,70.54,15,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,11946,10404,20.0,14.0,17.0,0.28,5.1,5.6,0.45,1.9,2.6,7,3104,64.5572045,12.61,5.95,7.66,7.75,1161.8372554578962,5.38
50B329EC-1DE2-E511-B953-001EC9D56418,1,1472688000000000000,468.3,86934.6938776,46.66,14,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,11946,10404,20.0,14.0,17.0,0.28,5.1,5.6,0.45,1.9,2.6,7,3104,64.5572045,12.61,5.95,7.66,7.75,1863.1524620145738,5.38
50B329EC-1DE2-E511-B953-001EC9D56418,0,1472688000000000000,113.4,100353.061224,28.21,15,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,11946,10404,20.0,14.0,17.0,0.28,5.1,5.6,0.45,1.9,2.6,7,3104,64.5572045,12.61,5.95,7.66,7.75,3557.35771797235,5.38
50B329EC-1DE2-E511-B953-001EC9D56418,3,1472688000000000000,91.9,85166.6666667,91.98,14,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,11946,10404,20.0,14.0,17.0,0.28,5.1,5.6,0.45,1.9,2.6,7,3104,64.5572045,12.61,5.95,7.66,7.75,925.9259259262882,5.38
B091AECC-2FA8-E211-9DE0-001EC9D56438,1,1472688000000000000,0.0,104000.0,48.07,22,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,0,31614,20.0,14.0,17.0,0.84,5.7,5.1,0.75,1.8,2.3,7,4621,64.5572045,12.61,5.95,7.66,7.75,2163.5115456625754,6.54
A93667C6-B147-E311-8507-001EC9D5643C,2,1472688000000000000,74.12,85000.0,74.12,7,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,0,31614,20.0,14.0,17.0,0.6,5.5,5.3,0.76,1.8,2.5,7,6968,64.5572045,12.61,5.95,7.66,7.75,1146.788990825688,6.1
A93667C6-B147-E311-8507-001EC9D5643C,1,1472688000000000000,47.01,95000.0,47.41,9,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,0,31614,20.0,14.0,17.0,0.6,5.5,5.3,0.76,1.8,2.5,7,6968,64.5572045,12.61,5.95,7.66,7.75,2003.7966673697533,6.1
65C3C56D-897B-E411-9AB7-001EC9D5643C,1,1472688000000000000,304.92,108038.88888900001,43.66,16,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,11103,0,20.0,14.0,17.0,0.52,5.4,5.9,0.37,1.7,2.7,7,7000,64.5572045,12.61,5.95,7.66,7.75,2474.5508220109946,5.92
65C3C56D-897B-E411-9AB7-001EC9D5643C,4,1472688000000000000,103.69,81700.0,102.46,14,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,11103,0,20.0,14.0,17.0,0.52,5.4,5.9,0.37,1.7,2.7,7,7000,64.5572045,12.61,5.95,7.66,7.75,797.384345110287,5.92
65C3C56D-897B-E411-9AB7-001EC9D5643C,2,1472688000000000000,0.0,98000.0,59.67,25,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,11103,0,20.0,14.0,17.0,0.52,5.4,5.9,0.37,1.7,2.7,7,7000,64.5572045,12.61,5.95,7.66,7.75,1642.3663482487011,5.92
65C3C56D-897B-E411-9AB7-001EC9D5643C,3,1472688000000000000,164.84,89533.3333333,82.42,15,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,11103,0,20.0,14.0,17.0,0.52,5.4,5.9,0.37,1.7,2.7,7,7000,64.5572045,12.61,5.95,7.66,7.75,1086.305912803931,5.92
1AD477FA-537D-E511-B4A4-001EC9D5643C,1,1472688000000000000,376.7,89407.14285710001,46.73,16,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,0,21570,20.0,14.0,17.0,0.43,5.3,5.5,0.62,1.8,2.6,7,5188,64.5572045,12.61,5.95,7.66,7.75,1913.2707651851063,5.7299999999999995
1AD477FA-537D-E511-B4A4-001EC9D5643C,2,1472688000000000000,422.4,84934.2105263,70.47,15,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,0,21570,20.0,14.0,17.0,0.43,5.3,5.5,0.62,1.8,2.6,7,5188,64.5572045,12.61,5.95,7.66,7.75,1205.2534486490706,5.7299999999999995
1AD477FA-537D-E511-B4A4-001EC9D5643C,0,1472688000000000000,87.9,103796.0,29.3,14,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,0,21570,20.0,14.0,17.0,0.43,5.3,5.5,0.62,1.8,2.6,7,5188,64.5572045,12.61,5.95,7.66,7.75,3542.5255972696245,5.7299999999999995
1AD477FA-537D-E511-B4A4-001EC9D5643C,3,1472688000000000000,365.6,87015.7894737,91.37,13,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,0,21570,20.0,14.0,17.0,0.43,5.3,5.5,0.62,1.8,2.6,7,5188,64.5572045,12.61,5.95,7.66,7.75,952.3452935722885,5.7299999999999995
8BF4DE7D-E2CB-E411-989E-001EC9D5643C,2,1472688000000000000,60.09,96100.0,59.32,16,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,35816,5300,20.0,14.0,17.0,0.22,5.1,5.7,0.37,1.9,2.6,7,5272,64.5572045,12.61,5.95,7.66,7.75,1620.026972353338,5.319999999999999
8BF4DE7D-E2CB-E411-989E-001EC9D5643C,3,1472688000000000000,78.39,80000.0,78.39,2,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,35816,5300,20.0,14.0,17.0,0.22,5.1,5.7,0.37,1.9,2.6,7,5272,64.5572045,12.61,5.95,7.66,7.75,1020.5383339711698,5.319999999999999
8BF4DE7D-E2CB-E411-989E-001EC9D5643C,1,1472688000000000000,265.08,107987.5,44.1,16,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,35816,5300,20.0,14.0,17.0,0.22,5.1,5.7,0.37,1.9,2.6,7,5272,64.5572045,12.61,5.95,7.66,7.75,2448.6961451247166,5.319999999999999
8BF4DE7D-E2CB-E411-989E-001EC9D5643C,4,1472688000000000000,101.45,72000.0,101.45,15,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,35816,5300,20.0,14.0,17.0,0.22,5.1,5.7,0.37,1.9,2.6,7,5272,64.5572045,12.61,5.95,7.66,7.75,709.7092163627402,5.319999999999999
E522EAD5-DA93-E311-8208-001EC9D56418,1,1472688000000000000,0.0,125000.0,43.31,7,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,0,0,20.0,14.0,17.0,0.72,5.6,5.7,0.54,1.7,2.4,7,4425,64.5572045,12.61,5.95,7.66,7.75,2886.169475871623,6.319999999999999
E522EAD5-DA93-E311-8208-001EC9D56418,2,1472688000000000000,54.6,107100.0,54.6,8,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,0,0,20.0,14.0,17.0,0.72,5.6,5.7,0.54,1.7,2.4,7,4425,64.5572045,12.61,5.95,7.66,7.75,1961.5384615384614,6.319999999999999
C18015BA-DA93-E311-8208-001EC9D56418,1,1472688000000000000,0.0,122000.0,44.18,16,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,0,15169,20.0,14.0,17.0,0.51,5.4,5.6,0.54,1.9,2.6,7,5804,64.5572045,12.61,5.95,7.66,7.75,2761.430511543685,5.91
C18015BA-DA93-E311-8208-001EC9D56418,3,1472688000000000000,0.0,101000.0,83.13,18,9,21,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,0,15169,20.0,14.0,17.0,0.51,5.4,5.6,0.54,1.9,2.6,7,5804,64.5572045,12.61,5.95,7.66,7.75,1214.9645134127272,5.91
A0E3ADEC-68D5-E511-9840-001EC9D56418,2,1475280000000000000,1230.1,80705.988024,69.88,8,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13990,20352,20.0,14.0,17.0,1.6,6.5,5.6,0.23,1.3,1.7,7,7133,62.6200048,12.45,6.04,7.2,7.93,1154.9225532913567,8.1
A0E3ADEC-68D5-E511-9840-001EC9D56418,1,1475280000000000000,664.9,89930.1886792,43.27,10,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13990,20352,20.0,14.0,17.0,1.6,6.5,5.6,0.23,1.3,1.7,7,7133,62.6200048,12.45,6.04,7.2,7.93,2078.349634370233,8.1
A0E3ADEC-68D5-E511-9840-001EC9D56418,3,1475280000000000000,438.6,78000.0,87.6,10,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13990,20352,20.0,14.0,17.0,1.6,6.5,5.6,0.23,1.3,1.7,7,7133,62.6200048,12.45,6.04,7.2,7.93,890.4109589041096,8.1
72B1CAF6-A2DC-E511-9840-001EC9D56418,1,1475280000000000000,274.3,101240.449438,34.34,13,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13990,7000,20.0,14.0,17.0,1.8,6.7,5.8,0.23,1.2,1.6,7,7133,62.6200048,12.45,6.04,7.2,7.93,2948.1784926616187,8.5
72B1CAF6-A2DC-E511-9840-001EC9D56418,2,1475280000000000000,1028.1,85618.84057969999,61.59,11,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13990,7000,20.0,14.0,17.0,1.8,6.7,5.8,0.23,1.2,1.6,7,7133,62.6200048,12.45,6.04,7.2,7.93,1390.1419155658384,8.5
72B1CAF6-A2DC-E511-9840-001EC9D56418,0,1475280000000000000,90.0,113914.28571400001,22.49,18,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13990,7000,20.0,14.0,17.0,1.8,6.7,5.8,0.23,1.2,1.6,7,7133,62.6200048,12.45,6.04,7.2,7.93,5065.108302089819,8.5
72B1CAF6-A2DC-E511-9840-001EC9D56418,3,1475280000000000000,537.7,82725.0,90.48,11,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13990,7000,20.0,14.0,17.0,1.8,6.7,5.8,0.23,1.2,1.6,7,7133,62.6200048,12.45,6.04,7.2,7.93,914.2904509283819,8.5
35168781-8F60-E611-9523-001EC9D5643C,3,1475280000000000000,1100.4,79091.08910889999,93.35,7,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13990,0,20.0,14.0,17.0,2.1,7.0,6.0,0.23,1.2,1.4,7,7133,62.6200048,12.45,6.04,7.2,7.93,847.2532309469738,9.1
35168781-8F60-E611-9523-001EC9D5643C,2,1475280000000000000,463.9,77644.9101796,69.58,8,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13990,0,20.0,14.0,17.0,2.1,7.0,6.0,0.23,1.2,1.4,7,7133,62.6200048,12.45,6.04,7.2,7.93,1115.908453285427,9.1
35168781-8F60-E611-9523-001EC9D5643C,0,1475280000000000000,158.9,106360.0,22.71,8,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13990,0,20.0,14.0,17.0,2.1,7.0,6.0,0.23,1.2,1.4,7,7133,62.6200048,12.45,6.04,7.2,7.93,4683.399383531484,9.1
35168781-8F60-E611-9523-001EC9D5643C,1,1475280000000000000,196.0,91564.44444439998,37.18,8,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13990,0,20.0,14.0,17.0,2.1,7.0,6.0,0.23,1.2,1.4,7,7133,62.6200048,12.45,6.04,7.2,7.93,2462.7338473480363,9.1
A8632090-8F60-E611-9523-001EC9D5643C,1,1475280000000000000,818.4,94842.16867469999,37.49,11,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13990,0,20.0,14.0,17.0,2.3,7.2,6.0,0.23,1.2,1.3,7,7133,62.6200048,12.45,6.04,7.2,7.93,2529.79911108829,9.5
A8632090-8F60-E611-9523-001EC9D5643C,2,1475280000000000000,1297.1,82162.45733789999,61.0,10,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13990,0,20.0,14.0,17.0,2.3,7.2,6.0,0.23,1.2,1.3,7,7133,62.6200048,12.45,6.04,7.2,7.93,1346.9255301295082,9.5
A8632090-8F60-E611-9523-001EC9D5643C,3,1475280000000000000,174.8,79761.53846150001,89.05,10,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,13990,0,20.0,14.0,17.0,2.3,7.2,6.0,0.23,1.2,1.3,7,7133,62.6200048,12.45,6.04,7.2,7.93,895.6938625659743,9.5
50B329EC-1DE2-E511-B953-001EC9D56418,2,1475280000000000000,282.0,81860.86956519999,70.55,14,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,11946,10404,20.0,14.0,17.0,0.28,5.1,5.6,0.45,1.9,2.6,7,3104,62.6200048,12.45,6.04,7.2,7.93,1160.3241610942594,5.38
50B329EC-1DE2-E511-B953-001EC9D56418,0,1475280000000000000,165.2,100853.488372,28.23,16,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,11946,10404,20.0,14.0,17.0,0.28,5.1,5.6,0.45,1.9,2.6,7,3104,62.6200048,12.45,6.04,7.2,7.93,3572.5642356358485,5.38
50B329EC-1DE2-E511-B953-001EC9D56418,1,1475280000000000000,511.9,88234.2105263,46.6,15,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,11946,10404,20.0,14.0,17.0,0.28,5.1,5.6,0.45,1.9,2.6,7,3104,62.6200048,12.45,6.04,7.2,7.93,1893.4379941266093,5.38
50B329EC-1DE2-E511-B953-001EC9D56418,3,1475280000000000000,91.9,85165.625,91.99,14,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,11946,10404,20.0,14.0,17.0,0.28,5.1,5.6,0.45,1.9,2.6,7,3104,62.6200048,12.45,6.04,7.2,7.93,925.8139471681706,5.38
B091AECC-2FA8-E211-9DE0-001EC9D56438,1,1475280000000000000,0.0,104000.0,48.07,22,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,0,31614,20.0,14.0,17.0,0.84,5.7,5.1,0.75,1.8,2.3,7,4621,62.6200048,12.45,6.04,7.2,7.93,2163.5115456625754,6.54
A93667C6-B147-E311-8507-001EC9D5643C,1,1475280000000000000,0.0,96000.0,47.81,11,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,0,31614,20.0,14.0,17.0,0.6,5.5,5.3,0.76,1.8,2.5,7,6968,62.6200048,12.45,6.04,7.2,7.93,2007.948128006693,6.1
65C3C56D-897B-E411-9AB7-001EC9D5643C,2,1475280000000000000,64.08,95750.0,61.88,17,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,11103,0,20.0,14.0,17.0,0.52,5.4,5.9,0.37,1.7,2.7,7,7000,62.6200048,12.45,6.04,7.2,7.93,1547.349709114415,5.92
65C3C56D-897B-E411-9AB7-001EC9D5643C,1,1475280000000000000,218.53,107461.53846199998,43.66,17,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,11103,0,20.0,14.0,17.0,0.52,5.4,5.9,0.37,1.7,2.7,7,7000,62.6200048,12.45,6.04,7.2,7.93,2461.327037608795,5.92
65C3C56D-897B-E411-9AB7-001EC9D5643C,4,1475280000000000000,101.22,82000.0,101.22,13,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,11103,0,20.0,14.0,17.0,0.52,5.4,5.9,0.37,1.7,2.7,7,7000,62.6200048,12.45,6.04,7.2,7.93,810.1165777514325,5.92
65C3C56D-897B-E411-9AB7-001EC9D5643C,3,1475280000000000000,82.42,88700.0,82.42,21,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,11103,0,20.0,14.0,17.0,0.52,5.4,5.9,0.37,1.7,2.7,7,7000,62.6200048,12.45,6.04,7.2,7.93,1076.1950982771173,5.92
1AD477FA-537D-E511-B4A4-001EC9D5643C,1,1475280000000000000,330.0,90457.5757576,46.63,16,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,0,21570,20.0,14.0,17.0,0.43,5.3,5.5,0.62,1.8,2.6,7,5188,62.6200048,12.45,6.04,7.2,7.93,1939.9008311730645,5.7299999999999995
1AD477FA-537D-E511-B4A4-001EC9D5643C,2,1475280000000000000,352.1,86506.06060610001,70.48,15,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,0,21570,20.0,14.0,17.0,0.43,5.3,5.5,0.62,1.8,2.6,7,5188,62.6200048,12.45,6.04,7.2,7.93,1227.3845148425087,5.7299999999999995
1AD477FA-537D-E511-B4A4-001EC9D5643C,0,1475280000000000000,87.9,104790.909091,29.3,14,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,0,21570,20.0,14.0,17.0,0.43,5.3,5.5,0.62,1.8,2.6,7,5188,62.6200048,12.45,6.04,7.2,7.93,3576.481538941979,5.7299999999999995
1AD477FA-537D-E511-B4A4-001EC9D5643C,3,1475280000000000000,182.7,89830.76923080001,91.37,12,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,0,21570,20.0,14.0,17.0,0.43,5.3,5.5,0.62,1.8,2.6,7,5188,62.6200048,12.45,6.04,7.2,7.93,983.1538714107476,5.7299999999999995
8BF4DE7D-E2CB-E411-989E-001EC9D5643C,2,1475280000000000000,0.0,98900.0,58.94,15,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,35816,5300,20.0,14.0,17.0,0.22,5.1,5.7,0.37,1.9,2.6,7,5272,62.6200048,12.45,6.04,7.2,7.93,1677.9776043434001,5.319999999999999
8BF4DE7D-E2CB-E411-989E-001EC9D5643C,1,1475280000000000000,131.22,109540.0,44.05,17,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,35816,5300,20.0,14.0,17.0,0.22,5.1,5.7,0.37,1.9,2.6,7,5272,62.6200048,12.45,6.04,7.2,7.93,2486.7196367763904,5.319999999999999
E522EAD5-DA93-E311-8208-001EC9D56418,1,1475280000000000000,0.0,125000.0,43.31,7,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,0,0,20.0,14.0,17.0,0.72,5.6,5.7,0.54,1.7,2.4,7,4425,62.6200048,12.45,6.04,7.2,7.93,2886.169475871623,6.319999999999999
E522EAD5-DA93-E311-8208-001EC9D56418,2,1475280000000000000,0.0,109700.0,59.9,11,10,22,комфорт,3958,нет,114.0,да,800,3150,600,1,да,нет,да,да,1,2,1,контейнеры,1,да,да,6000,0,0,20.0,14.0,17.0,0.72,5.6,5.7,0.54,1.7,2.4,7,4425,62.6200048,12.45,6.04,7.2,7.93,1831.3856427378964,6.319999999999999
