bulk_id,spalen,square_median,square_min,floor_median,square_sum,num_flats,number_floor_1,number_floor_16,most_otdelka,most_vid,most_plan_size,stroy_time,date_salestart,date_settle
43FD321D-7304-E511-8C7F-001EC9D5643C,4.0,107.4,107.3,16.0,3118.9000000000015,29.0,0,15,Не производится,хороший,M,77500800.0,1488315600000000000,1565816400000000000
453ECC9B-BFAD-E611-9FBE-001EC9D5643C,0.0,24.02,20.14,7.0,744.6999999999996,31.0,0,2,Монолит-лоукост,средний,S,73440000.0,1508360400000000000,1581800400000000000
453ECC9B-BFAD-E611-9FBE-001EC9D5643C,1.0,38.3,34.82,7.0,3301.640000000001,85.0,0,6,Монолит-лоукост,средний,M,73440000.0,1508360400000000000,1581800400000000000
453ECC9B-BFAD-E611-9FBE-001EC9D5643C,2.0,57.73,52.62,7.0,6957.350000000005,116.0,0,8,Монолит-лоукост,средний,L,73440000.0,1508360400000000000,1581800400000000000
453ECC9B-BFAD-E611-9FBE-001EC9D5643C,3.0,87.37,68.56,5.5,3286.800000000002,40.0,0,0,Монолит-лоукост,хороший,L,73440000.0,1508360400000000000,1581800400000000000
460B6880-F8BE-E711-BC64-00505688958B,0.0,25.5,23.6,11.0,1456.8999999999996,58.0,0,18,ПИК2-лоукост,средний,M,60480000.0,1512075600000000000,1572555600000000000
460B6880-F8BE-E711-BC64-00505688958B,1.0,40.0,36.2,10.0,4076.5,105.0,0,27,ПИК2-лоукост,средний,M,60480000.0,1512075600000000000,1572555600000000000
460B6880-F8BE-E711-BC64-00505688958B,2.0,58.9,52.5,9.0,8808.599999999993,153.0,0,27,ПИК2-лоукост,средний,M,60480000.0,1512075600000000000,1572555600000000000
460B6880-F8BE-E711-BC64-00505688958B,3.0,85.8,85.8,10.0,3003.0000000000014,35.0,0,9,ПИК2-лоукост,средний,L,60480000.0,1512075600000000000,1572555600000000000
460B6880-F8BE-E711-BC64-00505688958B,4.0,108.1,108.0,7.5,1297.1,12.0,0,0,ПИК2-лоукост,средний,M,60480000.0,1512075600000000000,1572555600000000000
46B9015C-8808-E611-9928-001EC9D5643C,0.0,20.1,19.3,8.0,2431.3000000000034,120.0,8,0,Монолит-лоукост,хороший,S,64108800.0,1481835600000000000,1545944400000000000
46B9015C-8808-E611-9928-001EC9D5643C,1.0,40.1,34.0,9.0,8174.499999999995,209.0,7,20,Монолит-лоукост,средний,M,64108800.0,1481835600000000000,1545944400000000000
46B9015C-8808-E611-9928-001EC9D5643C,2.0,60.1,52.2,10.0,12931.400000000005,216.0,8,40,Монолит-лоукост,хороший,M,64108800.0,1481835600000000000,1545944400000000000
46B9015C-8808-E611-9928-001EC9D5643C,3.0,86.5,67.1,9.0,6822.200000000007,84.0,4,10,Монолит-лоукост,хороший,L,64108800.0,1481835600000000000,1545944400000000000
496018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,42.56,36.56,9.0,7916.169999999992,189.0,6,18,Не производится,--,L,114424860.0,1373890740000000000,1488315600000000000
496018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,56.64,56.57,9.0,7056.47,124.0,2,12,Не производится,--,M,114424860.0,1373890740000000000,1488315600000000000
496018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,74.53,68.83,8.0,5653.580000000003,75.0,4,4,Не производится,--,M,114424860.0,1373890740000000000,1488315600000000000
49A66B38-9682-E711-8530-00505688958B,0.0,20.1,19.8,12.5,1386.3999999999985,66.0,0,24,Монолит-лоукост,средний,S,73440000.0,1507064400000000000,1580504400000000000
49A66B38-9682-E711-8530-00505688958B,1.0,38.9,34.5,14.0,7641.29999999998,196.0,0,84,Монолит-лоукост,средний,M,73440000.0,1507064400000000000,1580504400000000000
49A66B38-9682-E711-8530-00505688958B,2.0,58.0,50.3,15.0,11185.699999999972,194.0,0,96,Монолит-лоукост,хороший,M,73440000.0,1507064400000000000,1580504400000000000
49A66B38-9682-E711-8530-00505688958B,3.0,89.95,68.3,10.0,5788.499999999998,68.0,0,12,Монолит-лоукост,хороший,L,73440000.0,1507064400000000000,1580504400000000000
49A66B38-9682-E711-8530-00505688958B,4.0,94.4,94.4,10.0,1604.8000000000004,17.0,0,3,Монолит-лоукост,хороший,M,73440000.0,1507064400000000000,1580504400000000000
4B3B6D6A-93FF-E411-8098-001EC9D56418,0.0,22.4,22.4,13.5,1076.6999999999998,48.0,0,20,Не производится,хороший,S,55296000.0,1434315600000000000,1489611600000000000
4B3B6D6A-93FF-E411-8098-001EC9D56418,1.0,34.5,33.7,12.0,9930.29999999999,264.0,0,90,Не производится,хороший,S,55296000.0,1434315600000000000,1489611600000000000
4B3B6D6A-93FF-E411-8098-001EC9D56418,2.0,57.9,46.2,10.0,9395.400000000007,156.0,0,40,Не производится,хороший,L,55296000.0,1434315600000000000,1489611600000000000
4B3B6D6A-93FF-E411-8098-001EC9D56418,3.0,86.3,85.9,10.5,6228.000000000011,72.0,0,20,Не производится,хороший,L,55296000.0,1434315600000000000,1489611600000000000
4B6018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,38.26,38.26,9.0,11936.730000000047,304.0,16,36,Не производится,--,M,120556140.0,1386162660000000000,1506718800000000000
4B6018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,60.76,60.76,9.0,11028.600000000024,181.0,5,22,Не производится,--,M,120556140.0,1386162660000000000,1506718800000000000
4B6018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,77.12,76.09,9.0,6246.169999999996,81.0,1,10,Не производится,--,M,120556140.0,1386162660000000000,1506718800000000000
4C1A45B1-6398-E711-8530-00505688958B,0.0,19.4,18.9,8.5,1139.6000000000006,56.0,0,0,ПИК2-лоукост,--,S,49939200.0,1522616400000000000,1572555600000000000
4C1A45B1-6398-E711-8530-00505688958B,1.0,40.0,38.2,8.5,5089.000000000003,126.0,0,0,ПИК2-лоукост,--,M,49939200.0,1522616400000000000,1572555600000000000
4C1A45B1-6398-E711-8530-00505688958B,2.0,60.1,58.2,8.5,9445.800000000012,154.0,0,0,ПИК2-лоукост,--,M,49939200.0,1522616400000000000,1572555600000000000
4C1A45B1-6398-E711-8530-00505688958B,3.0,86.0,67.5,8.5,10248.000000000015,126.0,0,0,ПИК2-лоукост,--,L,49939200.0,1522616400000000000,1572555600000000000
4C1A45B1-6398-E711-8530-00505688958B,4.0,106.2,104.8,8.5,1485.4000000000003,14.0,0,0,ПИК2-лоукост,--,M,49939200.0,1522616400000000000,1572555600000000000
4D6018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,38.8,38.5,9.5,3712.200000000003,96.0,0,12,Не производится,--,M,117272940.0,1357909860000000000,1475182800000000000
4D6018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,56.849999999999994,51.7,9.5,11033.19999999999,192.0,0,24,Не производится,--,S,117272940.0,1357909860000000000,1475182800000000000
4D6018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,79.2,77.2,9.5,7554.399999999994,96.0,0,12,Не производится,--,M,117272940.0,1357909860000000000,1475182800000000000
4DEA9986-9326-E711-96FE-001EC9D5643C,1.0,46.8,46.5,13.5,4495.600000000008,96.0,0,40,Лоукост (без кондиционера),хороший,L,55296000.0,1494536400000000000,1549832400000000000
4DEA9986-9326-E711-96FE-001EC9D5643C,2.0,69.4,46.0,13.5,4455.100000000003,72.0,0,30,Лоукост (без кондиционера),хороший,L,55296000.0,1494536400000000000,1549832400000000000
4DEA9986-9326-E711-96FE-001EC9D5643C,3.0,93.6,93.1,13.5,4503.800000000001,48.0,0,20,Лоукост (без кондиционера),хороший,L,55296000.0,1494536400000000000,1549832400000000000
4F6018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,38.8,38.5,9.5,3712.200000000003,96.0,0,12,Не производится,--,M,71224320.0,1414585680000000000,1485810000000000000
4F6018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,56.849999999999994,51.7,9.5,11033.19999999999,192.0,0,24,Не производится,--,S,71224320.0,1414585680000000000,1485810000000000000
4F6018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,79.2,77.2,9.5,7554.399999999994,96.0,0,12,Не производится,--,M,71224320.0,1414585680000000000,1485810000000000000
50B329EC-1DE2-E511-B953-001EC9D56418,0.0,28.5,26.3,13.5,2018.3999999999985,72.0,0,30,Не производится,хороший,L,53222400.0,1458766800000000000,1511989200000000000
50B329EC-1DE2-E511-B953-001EC9D56418,1.0,47.4,45.5,13.5,3367.200000000003,72.0,0,30,Не производится,средний,L,53222400.0,1458766800000000000,1511989200000000000
50B329EC-1DE2-E511-B953-001EC9D56418,2.0,70.45,70.3,13.5,3382.6,48.0,0,20,Не производится,хороший,L,53222400.0,1458766800000000000,1511989200000000000
50B329EC-1DE2-E511-B953-001EC9D56418,3.0,91.95,91.8,13.5,4414.6,48.0,0,20,Не производится,хороший,L,53222400.0,1458766800000000000,1511989200000000000
50C2C978-7204-E511-8C7F-001EC9D5643C,0.0,26.17,25.04,16.0,1524.7200000000007,58.0,0,30,Не производится,хороший,M,91929600.0,1438376400000000000,1530306000000000000
50C2C978-7204-E511-8C7F-001EC9D5643C,1.0,37.11,35.0,16.0,3213.899999999998,87.0,0,45,Не производится,хороший,M,91929600.0,1438376400000000000,1530306000000000000
50C2C978-7204-E511-8C7F-001EC9D5643C,2.0,53.98,48.0,16.0,6155.4299999999985,116.0,0,60,Не производится,хороший,S,91929600.0,1438376400000000000,1530306000000000000
50C2C978-7204-E511-8C7F-001EC9D5643C,3.0,66.55,64.3,16.0,5912.95,87.0,0,45,Не производится,средний,S,91929600.0,1438376400000000000,1530306000000000000
5132A509-A094-E711-8530-00505688958B,1.0,44.150000000000006,43.1,13.5,2119.2,48.0,0,20,Монолит-лоукост,хороший,L,59443200.0,1507842000000000000,1567285200000000000
5132A509-A094-E711-8530-00505688958B,2.0,57.5,57.5,13.5,4385.799999999998,72.0,0,30,Монолит-лоукост,средний,M,59443200.0,1507842000000000000,1567285200000000000
5132A509-A094-E711-8530-00505688958B,3.0,89.80000000000001,83.6,13.5,4286.4,48.0,0,20,Монолит-лоукост,хороший,L,59443200.0,1507842000000000000,1567285200000000000
516018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,38.8,38.5,9.5,3712.200000000003,96.0,0,12,Не производится,--,M,84282120.0,1414487880000000000,1498770000000000000
516018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,56.849999999999994,51.7,9.5,11033.19999999999,192.0,0,24,Не производится,--,S,84282120.0,1414487880000000000,1498770000000000000
516018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,79.2,77.2,9.5,7554.399999999994,96.0,0,12,Не производится,--,M,84282120.0,1414487880000000000,1498770000000000000
51917AB1-4566-E711-97EC-001EC9D56418,0.0,19.6,19.6,1.0,19.6,1.0,1,0,Не производится,средний,S,102643200.0,1501534800000000000,1604178000000000000
51917AB1-4566-E711-97EC-001EC9D56418,1.0,41.9,38.0,7.0,1853.3999999999996,45.0,2,6,Не производится,хороший,M,102643200.0,1501534800000000000,1604178000000000000
51917AB1-4566-E711-97EC-001EC9D56418,2.0,60.0,56.9,8.0,5771.400000000002,90.0,2,18,Не производится,хороший,M,102643200.0,1501534800000000000,1604178000000000000
51917AB1-4566-E711-97EC-001EC9D56418,3.0,94.0,68.7,5.0,4537.6,51.0,4,0,Не производится,хороший,L,102643200.0,1501534800000000000,1604178000000000000
51917AB1-4566-E711-97EC-001EC9D56418,4.0,122.8,104.4,8.0,3616.2000000000025,31.0,2,6,Не производится,хороший,L,102643200.0,1501534800000000000,1604178000000000000
534A36A0-C58B-E611-BE92-001EC9D5643C,0.0,22.9,22.9,6.0,1055.5999999999995,46.0,1,0,"""""Новая панель"""""""" (без кондиционера)""""",средний,S,46742400.0,1482267600000000000,1529010000000000000
534A36A0-C58B-E611-BE92-001EC9D5643C,1.0,46.6,34.3,8.0,5298.400000000004,127.0,6,15,"""""Новая панель"""""""" (без кондиционера)""""",средний,L,46742400.0,1482267600000000000,1529010000000000000
534A36A0-C58B-E611-BE92-001EC9D5643C,2.0,69.30000000000001,46.8,8.0,9431.499999999993,150.0,2,15,"""""Новая панель"""""""" (без кондиционера)""""",хороший,L,46742400.0,1482267600000000000,1529010000000000000
534A36A0-C58B-E611-BE92-001EC9D5643C,3.0,88.1,86.8,6.0,6447.999999999991,73.0,2,3,"""""Новая панель"""""""" (без кондиционера)""""",хороший,L,46742400.0,1482267600000000000,1529010000000000000
534A36A0-C58B-E611-BE92-001EC9D5643C,4.0,119.5,119.5,6.0,1075.8,9.0,0,0,"""""Новая панель"""""""" (без кондиционера)""""",хороший,L,46742400.0,1482267600000000000,1529010000000000000
536018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,38.8,38.5,9.5,3093.5000000000014,80.0,0,10,Не производится,--,M,67601160.0,1423220040000000000,1490821200000000000
536018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,56.849999999999994,51.7,9.5,9186.199999999995,160.0,0,20,Не производится,--,S,67601160.0,1423220040000000000,1490821200000000000
536018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,79.2,77.2,9.5,6287.199999999995,80.0,0,10,Не производится,--,M,67601160.0,1423220040000000000,1490821200000000000
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,0.0,20.5,19.1,13.0,5674.900000000011,267.0,3,110,Монолит-лоукост,хороший,S,63331200.0,1490648400000000000,1553979600000000000
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,1.0,37.8,34.4,13.0,9320.399999999981,246.0,6,100,Монолит-лоукост,хороший,M,63331200.0,1490648400000000000,1553979600000000000
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,2.0,65.7,54.5,13.0,11247.899999999985,174.0,6,70,Монолит-лоукост,хороший,L,63331200.0,1490648400000000000,1553979600000000000
553ECC9B-BFAD-E611-9FBE-001EC9D5643C,3.0,87.85,79.6,13.0,12879.40000000004,148.0,4,60,Монолит-лоукост,хороший,L,63331200.0,1490648400000000000,1553979600000000000
573ECC9B-BFAD-E611-9FBE-001EC9D5643C,1.0,46.04,30.73,13.0,12661.760000000038,285.0,9,108,Не производится,--,L,131887800.0,1359106200000000000,1490994000000000000
573ECC9B-BFAD-E611-9FBE-001EC9D5643C,2.0,60.16,59.32,13.0,13806.990000000027,229.0,1,88,Не производится,--,M,131887800.0,1359106200000000000,1490994000000000000
573ECC9B-BFAD-E611-9FBE-001EC9D5643C,3.0,74.21,73.1,13.0,3632.0000000000005,49.0,1,20,Не производится,--,M,131887800.0,1359106200000000000,1490994000000000000
57B80236-3D15-E711-96FE-001EC9D5643C,0.0,25.174999999999997,21.7,9.5,799.55,32.0,0,4,Монолит-лоукост,--,S,64454400.0,1492117200000000000,1556571600000000000
57B80236-3D15-E711-96FE-001EC9D5643C,1.0,43.5,43.3,9.5,1400.0499999999997,32.0,0,4,Монолит-лоукост,--,L,64454400.0,1492117200000000000,1556571600000000000
57B80236-3D15-E711-96FE-001EC9D5643C,2.0,53.95,51.8,9.5,4607.699999999998,80.0,0,10,Монолит-лоукост,--,S,64454400.0,1492117200000000000,1556571600000000000
57B80236-3D15-E711-96FE-001EC9D5643C,3.0,90.55,89.8,9.5,1443.8999999999996,16.0,0,2,Монолит-лоукост,--,L,64454400.0,1492117200000000000,1556571600000000000
5835E2F4-0A16-E711-96FE-001EC9D5643C,0.0,22.9,22.9,6.5,915.9999999999994,40.0,0,0,ПИК1-лоукост,хороший,S,52272000.0,1492549200000000000,1544821200000000000
5835E2F4-0A16-E711-96FE-001EC9D5643C,1.0,47.1,34.1,6.5,4675.499999999999,110.0,0,0,ПИК1-лоукост,хороший,L,52272000.0,1492549200000000000,1544821200000000000
5835E2F4-0A16-E711-96FE-001EC9D5643C,2.0,70.0,46.4,7.0,13431.099999999997,201.0,0,9,ПИК1-лоукост,хороший,L,52272000.0,1492549200000000000,1544821200000000000
5835E2F4-0A16-E711-96FE-001EC9D5643C,3.0,87.7,87.1,7.0,6035.200000000001,67.0,0,3,ПИК1-лоукост,хороший,L,52272000.0,1492549200000000000,1544821200000000000
583A3C67-853F-E211-82DD-001EC9D56438,1.0,44.18,42.87,12.0,9251.500000000018,210.0,0,70,--,эконом,L,73962000.0,1362945600000000000,1436907600000000000
583A3C67-853F-E211-82DD-001EC9D56438,2.0,59.47,57.08,12.0,8756.230000000005,147.0,0,49,--,хороший,M,73962000.0,1362945600000000000,1436907600000000000
583A3C67-853F-E211-82DD-001EC9D56438,3.0,83.79,82.15,12.0,5268.509999999999,63.0,0,21,--,хороший,L,73962000.0,1362945600000000000,1436907600000000000
58FBF8D0-4800-E811-B9FF-00505688958B,0.0,19.9,19.9,6.5,902.3999999999994,40.0,0,2,ПИК2-лоукост,средний,S,76118400.0,1519938000000000000,1596056400000000000
58FBF8D0-4800-E811-B9FF-00505688958B,1.0,40.1,34.4,7.0,5083.200000000003,128.0,0,10,ПИК2-лоукост,средний,M,76118400.0,1519938000000000000,1596056400000000000
58FBF8D0-4800-E811-B9FF-00505688958B,2.0,57.4,53.6,7.0,8963.200000000008,152.0,0,12,ПИК2-лоукост,хороший,S,76118400.0,1519938000000000000,1596056400000000000
58FBF8D0-4800-E811-B9FF-00505688958B,3.0,68.3,67.7,7.0,5522.399999999998,72.0,0,4,ПИК2-лоукост,хороший,S,76118400.0,1519938000000000000,1596056400000000000
58FBF8D0-4800-E811-B9FF-00505688958B,4.0,110.5,110.5,5.5,884.0,8.0,0,0,ПИК2-лоукост,хороший,L,76118400.0,1519938000000000000,1596056400000000000
596FD05E-0AAD-E711-B115-00505688958B,0.0,20.18,20.12,8.0,1412.7199999999998,64.0,0,6,Монолит-лоукост,эконом,S,73440000.0,1508360400000000000,1581800400000000000
596FD05E-0AAD-E711-B115-00505688958B,1.0,38.55,34.67,7.0,4808.030000000004,125.0,0,10,Монолит-лоукост,средний,S,73440000.0,1508360400000000000,1581800400000000000
596FD05E-0AAD-E711-B115-00505688958B,2.0,66.19,52.57,6.5,4997.200000000002,80.0,0,4,Монолит-лоукост,хороший,L,73440000.0,1508360400000000000,1581800400000000000
596FD05E-0AAD-E711-B115-00505688958B,3.0,89.94,68.8,6.0,3250.750000000002,38.0,0,0,Монолит-лоукост,хороший,L,73440000.0,1508360400000000000,1581800400000000000
59BCC6D3-7204-E511-8C7F-001EC9D5643C,0.0,27.06,25.98,15.0,4347.190000000002,160.0,0,77,Не производится,хороший,M,87782400.0,1442523600000000000,1530306000000000000
59BCC6D3-7204-E511-8C7F-001EC9D5643C,1.0,38.53,34.99,12.0,14311.780000000013,371.0,0,127,Не производится,хороший,M,87782400.0,1442523600000000000,1530306000000000000
59BCC6D3-7204-E511-8C7F-001EC9D5643C,2.0,53.42,47.24,13.0,19754.359999999953,357.0,0,136,Не производится,хороший,S,87782400.0,1442523600000000000,1530306000000000000
59BCC6D3-7204-E511-8C7F-001EC9D5643C,3.0,70.01,66.79,13.0,6621.750000000001,89.0,0,34,Не производится,хороший,S,87782400.0,1442523600000000000,1530306000000000000
59BCC6D3-7204-E511-8C7F-001EC9D5643C,4.0,108.09,107.79,16.0,3141.9199999999996,29.0,0,15,Не производится,хороший,M,87782400.0,1442523600000000000,1530306000000000000
5A4E0BD8-5C29-E511-84C6-001EC9D56418,0.0,22.5,22.5,5.5,360.0,16.0,0,0,"""""Новая панель"""""""" (без кондиционера)""""",средний,S,57888000.0,1436907600000000000,1494795600000000000
5A4E0BD8-5C29-E511-84C6-001EC9D56418,1.0,34.6,34.0,5.5,3027.199999999999,88.0,0,0,"""""Новая панель"""""""" (без кондиционера)""""",средний,S,57888000.0,1436907600000000000,1494795600000000000
5A4E0BD8-5C29-E511-84C6-001EC9D56418,2.0,58.3,46.4,5.5,5632.800000000006,96.0,0,0,"""""Новая панель"""""""" (без кондиционера)""""",средний,L,57888000.0,1436907600000000000,1494795600000000000
5A4E0BD8-5C29-E511-84C6-001EC9D56418,3.0,87.15,86.6,5.5,1394.4,16.0,0,0,"""""Новая панель"""""""" (без кондиционера)""""",хороший,L,57888000.0,1436907600000000000,1494795600000000000
5A4E0BD8-5C29-E511-84C6-001EC9D56418,4.0,110.5,110.5,5.5,884.0,8.0,0,0,"""""Новая панель"""""""" (без кондиционера)""""",хороший,L,57888000.0,1436907600000000000,1494795600000000000
5AE274CD-9676-E711-B07B-001EC9D5643C,0.0,22.8,22.8,8.5,959.3999999999993,42.0,0,0,ПИК1-лоукост,средний,S,69465600.0,1502917200000000000,1572382800000000000
5AE274CD-9676-E711-B07B-001EC9D5643C,1.0,47.1,46.3,8.0,4097.099999999995,87.0,3,0,ПИК1-лоукост,средний,L,69465600.0,1502917200000000000,1572382800000000000
5AE274CD-9676-E711-B07B-001EC9D5643C,2.0,70.2,69.0,8.0,6089.29999999999,87.0,3,0,ПИК1-лоукост,хороший,L,69465600.0,1502917200000000000,1572382800000000000
5AE274CD-9676-E711-B07B-001EC9D5643C,3.0,89.5,89.1,1.0,268.2,3.0,3,0,ПИК1-лоукост,хороший,L,69465600.0,1502917200000000000,1572382800000000000
5C0E0157-C197-E711-8530-00505688958B,0.0,22.7,22.7,13.0,1044.2000000000007,46.0,0,18,Монолит-лоукост,средний,S,60134400.0,1509656400000000000,1569790800000000000
5C0E0157-C197-E711-8530-00505688958B,1.0,44.6,44.6,13.0,1025.8000000000004,23.0,0,9,Монолит-лоукост,средний,L,60134400.0,1509656400000000000,1569790800000000000
5C0E0157-C197-E711-8530-00505688958B,2.0,52.5,43.9,13.0,5698.800000000001,115.0,0,45,Монолит-лоукост,средний,S,60134400.0,1509656400000000000,1569790800000000000
5C0E0157-C197-E711-8530-00505688958B,3.0,93.8,93.8,13.0,2158.3999999999996,23.0,0,9,Монолит-лоукост,средний,L,60134400.0,1509656400000000000,1569790800000000000
5C3629EC-9776-E711-B07B-001EC9D5643C,0.0,22.8,22.8,8.5,319.80000000000007,14.0,0,0,ПИК1-лоукост,хороший,S,69465600.0,1502917200000000000,1572382800000000000
5C3629EC-9776-E711-B07B-001EC9D5643C,1.0,47.1,46.6,9.5,3763.599999999998,80.0,0,10,ПИК1-лоукост,хороший,L,69465600.0,1502917200000000000,1572382800000000000
5C3629EC-9776-E711-B07B-001EC9D5643C,2.0,63.7,46.1,12.0,13828.40000000003,234.0,0,80,ПИК1-лоукост,хороший,L,69465600.0,1502917200000000000,1572382800000000000
5C3629EC-9776-E711-B07B-001EC9D5643C,3.0,94.5,87.9,10.0,4822.400000000002,52.0,0,10,ПИК1-лоукост,хороший,L,69465600.0,1502917200000000000,1572382800000000000
5D3ECC9B-BFAD-E611-9FBE-001EC9D5643C,1.0,39.39,39.2,12.0,11323.05,283.0,10,91,Не производится,средний,M,98365260.0,1431940740000000000,1530306000000000000
5D3ECC9B-BFAD-E611-9FBE-001EC9D5643C,2.0,60.63,58.8,12.0,10666.06999999998,174.0,6,56,Не производится,хороший,M,98365260.0,1431940740000000000,1530306000000000000
5D3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3.0,78.59,78.16,12.0,6807.6399999999985,85.0,1,28,Не производится,хороший,M,98365260.0,1431940740000000000,1530306000000000000
5F5BD5ED-7808-E611-9928-001EC9D5643C,0.0,28.0,28.0,13.5,672.5,24.0,0,10,Монолит-лоукост,эконом,-1,57801600.0,1480280400000000000,1538082000000000000
5F5BD5ED-7808-E611-9928-001EC9D5643C,2.0,54.0,41.5,13.5,8797.900000000003,168.0,0,70,Монолит-лоукост,средний,S,57801600.0,1480280400000000000,1538082000000000000
5F5BD5ED-7808-E611-9928-001EC9D5643C,4.0,90.75,90.5,13.5,2181.9,24.0,0,10,Монолит-лоукост,эконом,M,57801600.0,1480280400000000000,1538082000000000000
5F6018F1-C2AD-E611-9FBE-001EC9D5643C,0.0,19.91,19.76,9.5,5956.480000000003,288.0,0,36,Не производится,хороший,S,91086840.0,1423580760000000000,1514667600000000000
5F6018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,32.26,27.6,9.0,8195.510000000017,258.0,0,32,Не производится,хороший,S,91086840.0,1423580760000000000,1514667600000000000
5F6018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,46.519999999999996,40.08,9.5,14291.720000000005,320.0,0,40,Не производится,хороший,S,91086840.0,1423580760000000000,1514667600000000000
5F6018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,60.67,60.09,10.0,3774.460000000001,62.0,0,8,Не производится,хороший,S,91086840.0,1423580760000000000,1514667600000000000
616018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,40.91,33.81,8.0,11315.229999999956,281.0,0,5,Не производится,--,M,91086720.0,1423580880000000000,1514667600000000000
616018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,61.15,52.21,9.0,8928.499999999996,150.0,0,10,Не производится,хороший,M,91086720.0,1423580880000000000,1514667600000000000
616018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,76.71,75.22,8.0,16370.759999999955,209.0,0,5,Не производится,хороший,M,91086720.0,1423580880000000000,1514667600000000000
61765843-CDC5-E611-B624-001EC9D56418,0.0,22.3,22.3,8.5,936.5999999999993,42.0,0,0,ПИК1-лоукост,средний,S,58147200.0,1482872400000000000,1541019600000000000
61765843-CDC5-E611-B624-001EC9D56418,1.0,33.7,33.3,11.0,5698.3999999999905,152.0,0,40,ПИК1-лоукост,средний,S,58147200.0,1482872400000000000,1541019600000000000
61765843-CDC5-E611-B624-001EC9D56418,2.0,69.5,68.4,9.5,5533.599999999995,80.0,0,10,ПИК1-лоукост,хороший,L,58147200.0,1482872400000000000,1541019600000000000
61765843-CDC5-E611-B624-001EC9D56418,3.0,93.7,86.6,10.0,6030.600000000001,66.0,0,10,ПИК1-лоукост,хороший,L,58147200.0,1482872400000000000,1541019600000000000
636018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,40.8,37.3,8.0,13007.929999999975,322.0,0,10,Не производится,средний,M,90594120.0,1424073480000000000,1514667600000000000
636018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,64.54,57.43,8.0,4269.2999999999965,69.0,0,2,Не производится,хороший,L,90594120.0,1424073480000000000,1514667600000000000
636018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,77.25,77.11,8.0,17719.24000000003,228.0,0,6,Не производится,хороший,M,90594120.0,1424073480000000000,1514667600000000000
65C3C56D-897B-E411-9AB7-001EC9D5643C,1.0,43.95,41.22,11.0,8597.830000000007,197.0,15,56,ОПТИМА ДСК2,хороший,L,65318400.0,1417726800000000000,1483045200000000000
65C3C56D-897B-E411-9AB7-001EC9D5643C,2.0,59.9,55.68,11.0,18150.750000000004,298.0,3,85,ОПТИМА ДСК2,хороший,M,65318400.0,1417726800000000000,1483045200000000000
65C3C56D-897B-E411-9AB7-001EC9D5643C,3.0,78.03,75.28,12.0,17057.80999999997,215.0,6,69,ОПТИМА ДСК2,хороший,M,65318400.0,1417726800000000000,1483045200000000000
65C3C56D-897B-E411-9AB7-001EC9D5643C,4.0,101.22,101.22,12.0,4295.7,42.0,0,14,ОПТИМА ДСК2,хороший,M,65318400.0,1417726800000000000,1483045200000000000
66CECB9E-35CC-E611-B624-001EC9D56418,0.0,22.9,22.8,6.0,1281.9000000000003,56.0,2,0,"""""Новая панель"""""""" (без кондиционера)""""",средний,S,54518400.0,1486501200000000000,1541019600000000000
66CECB9E-35CC-E611-B624-001EC9D56418,1.0,34.8,34.0,7.0,5530.300000000016,144.0,3,9,"""""Новая панель"""""""" (без кондиционера)""""",хороший,S,54518400.0,1486501200000000000,1541019600000000000
66CECB9E-35CC-E611-B624-001EC9D56418,2.0,68.9,46.6,6.0,7182.199999999999,118.0,2,3,"""""Новая панель"""""""" (без кондиционера)""""",средний,L,54518400.0,1486501200000000000,1541019600000000000
