bulk_id,spalen,date1,price,mean_sq,mean_fl,plan_s,plan_m,plan_l,square_-1,square_L,square_M,square_S,plan_s_sold,plan_m_sold,plan_l_sold,start_square,value,my_value,value_error
43FD321D-7304-E511-8C7F-001EC9D5643C,4,2017-04-01,94537.037037,107.51,16,0,27,0,,,107.4,,0.0,-2.0,0.0,2902.9,322.1,214.8,107.30000000000001
43FD321D-7304-E511-8C7F-001EC9D5643C,4,2017-05-01,95433.3333333,107.53,16,0,24,0,,,107.4,,0.0,-3.0,0.0,2580.8,0.0,322.20000000000005,-322.20000000000005
43FD321D-7304-E511-8C7F-001EC9D5643C,4,2017-06-01,96313.0434783,107.54,15,0,23,0,,,107.4,,0.0,-1.0,0.0,2473.4,0.0,107.4,-107.4
43FD321D-7304-E511-8C7F-001EC9D5643C,4,2017-07-01,96313.0434783,107.54,15,0,23,0,,,107.4,,0.0,0.0,0.0,2473.4,0.0,-0.0,
43FD321D-7304-E511-8C7F-001EC9D5643C,4,2017-08-01,96313.0434783,107.54,15,0,23,0,,,107.4,,0.0,0.0,0.0,2473.4,0.0,-0.0,
43FD321D-7304-E511-8C7F-001EC9D5643C,4,2017-09-01,96429.1666667,107.53,16,0,24,0,,,107.4,,0.0,1.0,0.0,2580.8,215.5,-107.4,322.9
43FD321D-7304-E511-8C7F-001EC9D5643C,4,2017-10-01,97136.3636364,107.51,16,0,22,0,,,107.4,,0.0,-2.0,0.0,2365.3,107.3,214.8,-107.50000000000001
43FD321D-7304-E511-8C7F-001EC9D5643C,4,2017-11-01,97228.5714286,107.52,16,0,21,0,,,107.4,,0.0,-1.0,0.0,2258.0,0.0,107.4,-107.4
43FD321D-7304-E511-8C7F-001EC9D5643C,4,2017-12-01,105880.952381,107.52,16,0,21,0,,,107.4,,0.0,0.0,0.0,2258.0,215.3,-0.0,
43FD321D-7304-E511-8C7F-001EC9D5643C,4,2018-01-01,106405.263158,107.51,16,0,19,0,,,107.4,,0.0,-2.0,0.0,2042.7,0.0,214.8,-214.8
4531011F-F85B-E211-9E89-001EC9D56438,1,2015-07-01,90100.0,44.02,9,0,0,8,,44.18,41.23,,,,,352.12,131.66,-0.0,
4531011F-F85B-E211-9E89-001EC9D56438,1,2015-08-01,90100.0,44.05,10,0,0,7,,44.18,41.23,,0.0,0.0,-1.0,308.38,87.92,44.18,43.74
4531011F-F85B-E211-9E89-001EC9D56438,1,2015-09-01,75083.5,43.62,9,0,1,5,,44.18,41.23,,0.0,1.0,-2.0,261.69,85.41,47.13,38.279999999999994
4531011F-F85B-E211-9E89-001EC9D56438,1,2015-10-01,90100.0,44.09,10,0,0,5,,44.18,41.23,,0.0,-1.0,0.0,220.46,44.18,41.23,2.950000000000003
4531011F-F85B-E211-9E89-001EC9D56438,1,2015-11-01,90100.0,44.03,10,0,0,3,,44.18,41.23,,0.0,0.0,-2.0,132.1,87.92,88.36,-0.4399999999999977
4531011F-F85B-E211-9E89-001EC9D56438,1,2015-12-01,90100.0,44.18,10,0,0,3,,44.18,41.23,,0.0,0.0,0.0,132.54,44.18,-0.0,
4531011F-F85B-E211-9E89-001EC9D56438,1,2016-01-01,90100.0,44.03,9,0,0,3,,44.18,41.23,,0.0,0.0,0.0,132.1,0.0,-0.0,
4531011F-F85B-E211-9E89-001EC9D56438,1,2016-02-01,90100.0,44.03,9,0,0,3,,44.18,41.23,,0.0,0.0,0.0,132.1,87.92,-0.0,
4531011F-F85B-E211-9E89-001EC9D56438,1,2016-03-01,90100.0,44.18,12,0,0,1,,44.18,41.23,,0.0,0.0,-2.0,44.18,0.0,88.36,-88.36
4531011F-F85B-E211-9E89-001EC9D56438,1,2016-04-01,90100.0,44.18,12,0,0,1,,44.18,41.23,,0.0,0.0,0.0,44.18,44.18,-0.0,
4531011F-F85B-E211-9E89-001EC9D56438,1,2017-06-01,90000.0,44.18,16,0,0,1,,44.18,41.23,,0.0,0.0,0.0,44.18,0.0,-0.0,
4531011F-F85B-E211-9E89-001EC9D56438,1,2017-08-01,90000.0,44.18,16,0,0,1,,44.18,41.23,,0.0,0.0,0.0,44.18,44.18,-0.0,
4531011F-F85B-E211-9E89-001EC9D56438,2,2015-07-01,77775.0,63.34,9,0,3,21,,64.08,60.25,54.68,,,,1520.23,496.96,-0.0,
4531011F-F85B-E211-9E89-001EC9D56438,2,2015-08-01,77400.0,63.95,10,0,0,16,,64.08,60.25,54.68,0.0,-3.0,-5.0,1023.27,255.65,501.15,-245.49999999999997
4531011F-F85B-E211-9E89-001EC9D56438,2,2015-09-01,80800.0,63.97,10,0,0,12,,64.08,60.25,54.68,0.0,0.0,-4.0,767.62,511.97,256.32,255.65000000000003
4531011F-F85B-E211-9E89-001EC9D56438,2,2015-10-01,80800.0,63.91,10,0,0,4,,64.08,60.25,54.68,0.0,0.0,-8.0,255.65,64.08,512.64,-448.56
4531011F-F85B-E211-9E89-001EC9D56438,2,2015-11-01,80800.0,63.86,10,0,0,3,,64.08,60.25,54.68,0.0,0.0,-1.0,191.57,64.08,64.08,0.0
4531011F-F85B-E211-9E89-001EC9D56438,2,2015-12-01,80800.0,63.74,9,0,0,2,,64.08,60.25,54.68,0.0,0.0,-1.0,127.49,63.41,64.08,-0.6700000000000017
4531011F-F85B-E211-9E89-001EC9D56438,2,2016-02-01,80800.0,64.08,12,0,0,1,,64.08,60.25,54.68,0.0,0.0,-1.0,64.08,64.08,64.08,0.0
4531011F-F85B-E211-9E89-001EC9D56438,2,2016-11-01,80000.0,58.85,15,0,1,0,,64.08,60.25,54.68,0.0,1.0,-1.0,58.85,0.0,3.8299999999999983,-3.8299999999999983
4531011F-F85B-E211-9E89-001EC9D56438,2,2016-12-01,80000.0,58.85,15,0,1,0,,64.08,60.25,54.68,0.0,0.0,0.0,58.85,58.85,-0.0,
4531011F-F85B-E211-9E89-001EC9D56438,3,2015-07-01,72500.0,81.89,10,0,3,7,,83.14,79.025,,,,,818.93,325.9,-0.0,
4531011F-F85B-E211-9E89-001EC9D56438,3,2015-08-01,71900.0,82.34,11,0,1,5,,83.14,79.025,,0.0,-2.0,-2.0,494.02,83.14,324.33000000000004,-241.19000000000005
4531011F-F85B-E211-9E89-001EC9D56438,3,2015-09-01,71900.0,82.34,11,0,1,5,,83.14,79.025,,0.0,0.0,0.0,494.02,410.88,-0.0,
4531011F-F85B-E211-9E89-001EC9D56438,3,2015-10-01,72333.3333333,82.81,11,0,0,3,,83.14,79.025,,0.0,-1.0,-2.0,248.43,165.29,245.305,-80.01500000000001
4531011F-F85B-E211-9E89-001EC9D56438,3,2015-11-01,70600.0,83.14,17,0,0,1,,83.14,79.025,,0.0,0.0,-2.0,83.14,0.0,166.28,-166.28
4531011F-F85B-E211-9E89-001EC9D56438,3,2015-12-01,70400.0,81.02,15,0,1,1,,83.14,79.025,,0.0,1.0,0.0,162.05,78.91,-79.025,157.935
4531011F-F85B-E211-9E89-001EC9D56438,3,2016-01-01,70600.0,83.14,17,0,0,1,,83.14,79.025,,0.0,-1.0,0.0,83.14,83.14,79.025,4.114999999999995
453ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,2017-11-01,153010.344828,24.16,7,21,8,0,,,27.91,24.02,,,,700.54,20.14,-0.0,
453ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,2017-12-01,152775.0,24.3,8,20,8,0,,,27.91,24.02,-1.0,0.0,0.0,680.4,24.02,24.02,0.0
453ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,2018-01-01,152848.148148,24.31,8,19,8,0,,,27.91,24.02,-1.0,0.0,0.0,656.38,20.14,24.02,-3.879999999999999
453ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,2017-11-01,138457.64705899998,38.84,7,16,53,16,,42.370000000000005,38.3,34.85,,,,3301.64,80.75,-0.0,
453ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,2017-12-01,138483.13253,38.81,7,16,52,15,,42.370000000000005,38.3,34.85,0.0,-1.0,-1.0,3220.89,42.29,80.67,-38.38
453ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,2018-01-01,138530.48780499998,38.76,7,16,52,14,,42.370000000000005,38.3,34.85,0.0,0.0,-1.0,3178.6,38.3,42.370000000000005,-4.070000000000007
453ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,2017-11-01,128653.448276,59.98,7,39,31,46,,67.09,57.73,52.62,,,,6957.35,345.22,-0.0,
453ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,2017-12-01,128824.545455,60.11,8,38,26,46,,67.09,57.73,52.62,-1.0,-5.0,0.0,6612.13,297.75,341.27,-43.51999999999998
453ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,2018-01-01,129017.142857,60.14,8,37,23,45,,67.09,57.73,52.62,-1.0,-3.0,-1.0,6314.38,218.86,292.9,-74.03999999999996
453ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,2017-11-01,126462.5,82.17,5,8,8,24,,89.65,72.13,68.56,,,,3286.8,93.14,-0.0,
453ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,2017-12-01,126648.717949,81.89,5,8,8,23,,89.65,72.13,68.56,0.0,0.0,-1.0,3193.66,72.13,89.65,-17.52000000000001
453ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,2018-01-01,126289.473684,82.15,5,8,7,23,,89.65,72.13,68.56,0.0,-1.0,0.0,3121.53,0.0,72.13,-72.13
460B6880-F8BE-E711-BC64-00505688958B,0,2017-12-01,159658.62069,25.12,11,23,35,0,,,25.5,23.6,,,,1456.9,25.5,-0.0,
460B6880-F8BE-E711-BC64-00505688958B,0,2018-01-01,159675.438596,25.11,11,23,34,0,,,25.5,23.6,0.0,-1.0,0.0,1431.4,125.6,25.5,100.1
460B6880-F8BE-E711-BC64-00505688958B,1,2017-12-01,146740.95238099998,38.82,11,35,70,0,,,40.0,36.2,,,,4076.5,40.0,-0.0,
460B6880-F8BE-E711-BC64-00505688958B,1,2018-01-01,146782.692308,38.81,11,35,69,0,,,40.0,36.2,0.0,-1.0,0.0,4036.5,72.5,40.0,32.5
460B6880-F8BE-E711-BC64-00505688958B,2,2017-12-01,124866.666667,57.57,9,58,83,12,,65.5,59.9,52.7,,,,8808.6,476.8,-0.0,
460B6880-F8BE-E711-BC64-00505688958B,2,2018-01-01,125151.06383,57.43,10,55,76,10,,65.5,59.9,52.7,-3.0,-7.0,-2.0,8097.5,1199.9,708.4000000000001,491.5
460B6880-F8BE-E711-BC64-00505688958B,3,2017-12-01,122548.571429,85.8,11,0,0,35,,85.8,,,,,,3003.0,171.6,-0.0,
460B6880-F8BE-E711-BC64-00505688958B,3,2018-01-01,122665.625,85.8,11,0,0,32,,85.8,,,0.0,0.0,-3.0,2745.6,0.0,257.4,-257.4
460B6880-F8BE-E711-BC64-00505688958B,4,2017-12-01,119433.333333,108.09,7,0,12,0,,,108.1,,,,,1297.1,0.0,-0.0,
460B6880-F8BE-E711-BC64-00505688958B,4,2018-01-01,119433.333333,108.09,7,0,12,0,,,108.1,,0.0,0.0,0.0,1297.1,0.0,-0.0,
46B9015C-8808-E611-9928-001EC9D5643C,0,2017-01-01,137466.666667,20.26,7,84,0,0,,,,20.1,,,,1701.8,699.4,-0.0,
46B9015C-8808-E611-9928-001EC9D5643C,0,2017-02-01,144219.607843,20.5,7,51,0,0,,,,20.1,-33.0,0.0,0.0,1045.5,611.7,663.3000000000001,-51.60000000000002
46B9015C-8808-E611-9928-001EC9D5643C,0,2017-03-01,150086.956522,20.61,7,23,0,0,,,,20.1,-28.0,0.0,0.0,474.1,369.8,562.8000000000001,-193.00000000000006
46B9015C-8808-E611-9928-001EC9D5643C,0,2017-04-01,151760.0,20.86,5,5,0,0,,,,20.1,-18.0,0.0,0.0,104.3,20.6,361.8,-341.2
46B9015C-8808-E611-9928-001EC9D5643C,0,2017-05-01,153650.0,20.92,7,4,0,0,,,,20.1,-1.0,0.0,0.0,83.7,39.4,20.1,19.299999999999997
46B9015C-8808-E611-9928-001EC9D5643C,0,2017-06-01,149900.0,22.15,7,2,0,0,,,,20.1,-2.0,0.0,0.0,44.3,20.1,40.2,-20.1
46B9015C-8808-E611-9928-001EC9D5643C,0,2017-07-01,153050.0,21.8,1,2,0,0,,,,20.1,0.0,0.0,0.0,43.6,19.4,-0.0,
46B9015C-8808-E611-9928-001EC9D5643C,0,2017-08-01,160600.0,21.23,4,3,0,0,,,,20.1,1.0,0.0,0.0,63.7,63.7,-20.1,83.80000000000001
46B9015C-8808-E611-9928-001EC9D5643C,0,2017-10-01,166750.0,19.35,10,2,0,0,,,,20.1,-1.0,0.0,0.0,38.7,19.4,20.1,-0.7000000000000028
46B9015C-8808-E611-9928-001EC9D5643C,0,2017-11-01,165400.0,19.3,15,1,0,0,,,,20.1,-1.0,0.0,0.0,19.3,19.3,20.1,-0.8000000000000007
46B9015C-8808-E611-9928-001EC9D5643C,1,2017-01-01,108607.643312,39.21,9,37,106,14,,42.1,41.2,36.0,,,,6155.4,2203.3,-0.0,
46B9015C-8808-E611-9928-001EC9D5643C,1,2017-02-01,112268.224299,39.23,9,23,75,9,,42.1,41.2,36.0,-14.0,-31.0,-5.0,4197.4,2062.0,1991.7,70.29999999999995
46B9015C-8808-E611-9928-001EC9D5643C,1,2017-03-01,122741.071429,39.34,10,8,42,6,,42.1,41.2,36.0,-15.0,-33.0,-3.0,2203.0,1146.3,2025.9,-879.6000000000001
46B9015C-8808-E611-9928-001EC9D5643C,1,2017-04-01,128870.37037,39.09,11,5,20,2,,42.1,41.2,36.0,-3.0,-22.0,-4.0,1055.3,398.7,1182.8000000000002,-784.1000000000001
46B9015C-8808-E611-9928-001EC9D5643C,1,2017-05-01,130205.882353,38.62,12,3,14,0,,42.1,41.2,36.0,-2.0,-6.0,-2.0,656.6,117.0,403.40000000000003,-286.40000000000003
46B9015C-8808-E611-9928-001EC9D5643C,1,2017-06-01,130928.571429,38.54,13,2,12,0,,42.1,41.2,36.0,-1.0,-2.0,0.0,539.6,77.1,118.4,-41.30000000000001
46B9015C-8808-E611-9928-001EC9D5643C,1,2017-07-01,139064.285714,38.59,14,2,12,0,,42.1,41.2,36.0,0.0,0.0,0.0,540.2,307.5,-0.0,
46B9015C-8808-E611-9928-001EC9D5643C,1,2017-08-01,141120.0,38.74,17,0,5,0,,42.1,41.2,36.0,-2.0,-7.0,0.0,193.7,156.1,360.40000000000003,-204.30000000000004
46B9015C-8808-E611-9928-001EC9D5643C,1,2017-09-01,144000.0,37.6,13,0,1,0,,42.1,41.2,36.0,0.0,-4.0,0.0,37.6,37.6,164.8,-127.20000000000002
46B9015C-8808-E611-9928-001EC9D5643C,1,2017-10-01,133300.0,41.3,14,0,1,0,,42.1,41.2,36.0,0.0,0.0,0.0,41.3,41.3,-0.0,
46B9015C-8808-E611-9928-001EC9D5643C,1,2017-11-01,122000.0,41.3,10,0,1,0,,42.1,41.2,36.0,0.0,0.0,0.0,41.3,41.3,-0.0,
46B9015C-8808-E611-9928-001EC9D5643C,2,2017-01-01,98754.4041451,60.03,10,31,121,40,62.0,67.5,60.1,52.8,,,,11586.3,2142.0,-0.0,
46B9015C-8808-E611-9928-001EC9D5643C,2,2017-02-01,99654.1401274,60.49,10,16,106,34,62.0,67.5,60.1,52.8,-15.0,-15.0,-6.0,9496.5,2559.8,2098.5,461.3000000000002
46B9015C-8808-E611-9928-001EC9D5643C,2,2017-03-01,106064.285714,60.86,9,8,76,27,62.0,67.5,60.1,52.8,-8.0,-30.0,-7.0,6816.5,1427.3,2697.9,-1270.6000000000001
46B9015C-8808-E611-9928-001EC9D5643C,2,2017-04-01,110454.65116300002,60.72,9,4,63,18,62.0,67.5,60.1,52.8,-4.0,-13.0,-9.0,5221.5,718.2,1600.0,-881.8
46B9015C-8808-E611-9928-001EC9D5643C,2,2017-05-01,110227.027027,60.84,10,4,52,17,62.0,67.5,60.1,52.8,0.0,-11.0,-1.0,4501.9,430.4,728.6,-298.20000000000005
46B9015C-8808-E611-9928-001EC9D5643C,2,2017-06-01,110414.925373,60.77,10,4,47,15,62.0,67.5,60.1,52.8,0.0,-5.0,-2.0,4071.5,476.6,435.5,41.10000000000002
46B9015C-8808-E611-9928-001EC9D5643C,2,2017-07-01,116370.967742,60.88,9,3,44,14,62.0,67.5,60.1,52.8,-1.0,-3.0,-1.0,3774.7,1584.0,300.6,1283.4
46B9015C-8808-E611-9928-001EC9D5643C,2,2017-08-01,117367.647059,60.82,11,3,21,9,62.0,67.5,60.1,52.8,0.0,-23.0,-5.0,2067.9,962.1,1719.8,-757.6999999999999
46B9015C-8808-E611-9928-001EC9D5643C,2,2017-09-01,116494.117647,61.3,9,0,12,4,62.0,67.5,60.1,52.8,-3.0,-9.0,-5.0,1042.1,811.5,1036.8,-225.29999999999995
46B9015C-8808-E611-9928-001EC9D5643C,2,2017-10-01,125825.0,57.65,21,0,4,0,62.0,67.5,60.1,52.8,0.0,-8.0,-4.0,230.6,115.6,750.8,-635.1999999999999
46B9015C-8808-E611-9928-001EC9D5643C,2,2017-11-01,118533.333333,58.6,11,0,3,0,62.0,67.5,60.1,52.8,0.0,-1.0,0.0,175.8,118.3,60.1,58.199999999999996
46B9015C-8808-E611-9928-001EC9D5643C,2,2017-12-01,122366.666667,60.43,17,0,2,1,62.0,67.5,60.1,52.8,0.0,-1.0,1.0,181.3,123.8,-7.399999999999999,131.2
46B9015C-8808-E611-9928-001EC9D5643C,2,2018-01-01,125850.0,57.5,23,0,2,0,62.0,67.5,60.1,52.8,0.0,0.0,-1.0,115.0,57.5,67.5,-10.0
46B9015C-8808-E611-9928-001EC9D5643C,3,2017-01-01,92010.3896104,81.5,9,21,14,42,,89.3,79.1,67.4,,,,6275.8,599.0,-0.0,
46B9015C-8808-E611-9928-001EC9D5643C,3,2017-02-01,92321.4285714,81.89,9,18,13,39,,89.3,79.1,67.4,-3.0,-1.0,-3.0,5732.5,1327.8,549.2,778.5999999999999
46B9015C-8808-E611-9928-001EC9D5643C,3,2017-03-01,92072.0,85.16,8,5,12,33,,89.3,79.1,67.4,-13.0,-1.0,-6.0,4258.2,1245.5,1491.1,-245.5999999999999
46B9015C-8808-E611-9928-001EC9D5643C,3,2017-04-01,94930.55555560002,85.88,7,1,11,24,,89.3,79.1,67.4,-4.0,-1.0,-9.0,3091.8,276.3,1152.4,-876.1000000000001
46B9015C-8808-E611-9928-001EC9D5643C,3,2017-05-01,95229.4117647,85.14,7,1,12,21,,89.3,79.1,67.4,0.0,1.0,-3.0,2894.6,86.5,188.79999999999998,-102.29999999999998
46B9015C-8808-E611-9928-001EC9D5643C,3,2017-06-01,95190.9090909,85.09,7,1,12,20,,89.3,79.1,67.4,0.0,0.0,-1.0,2808.1,330.7,89.3,241.39999999999998
46B9015C-8808-E611-9928-001EC9D5643C,3,2017-07-01,100500.0,85.43,6,0,11,18,,89.3,79.1,67.4,-1.0,-1.0,-2.0,2477.4,760.1,325.1,435.0
46B9015C-8808-E611-9928-001EC9D5643C,3,2017-08-01,100780.0,84.77,6,1,7,12,,89.3,79.1,67.4,1.0,-4.0,-6.0,1695.4,1004.3,784.8,219.5
46B9015C-8808-E611-9928-001EC9D5643C,3,2017-09-01,100077.777778,86.71,3,0,2,7,,89.3,79.1,67.4,-1.0,-5.0,-5.0,780.4,79.8,909.4,-829.6
46B9015C-8808-E611-9928-001EC9D5643C,3,2017-10-01,101450.0,87.58,3,0,1,7,,89.3,79.1,67.4,0.0,-1.0,0.0,700.6,254.9,79.1,175.8
46B9015C-8808-E611-9928-001EC9D5643C,3,2017-11-01,100280.0,89.14,3,0,0,5,,89.3,79.1,67.4,0.0,-1.0,-2.0,445.7,178.6,257.7,-79.1
46B9015C-8808-E611-9928-001EC9D5643C,3,2017-12-01,98766.6666667,89.03,1,0,0,3,,89.3,79.1,67.4,0.0,0.0,-2.0,267.1,0.0,178.6,-178.6
46B9015C-8808-E611-9928-001EC9D5643C,3,2018-01-01,98766.6666667,89.03,1,0,0,3,,89.3,79.1,67.4,0.0,0.0,0.0,267.1,88.2,-0.0,
496018F1-C2AD-E611-9FBE-001EC9D5643C,1,2017-01-01,87500.0,42.56,12,0,0,1,,42.56,,36.56,,,,42.56,42.56,-0.0,
49A66B38-9682-E711-8530-00505688958B,0,2017-11-01,143809.25925899998,20.95,14,54,0,0,,,,20.1,,,,1131.5,87.8,-0.0,
49A66B38-9682-E711-8530-00505688958B,0,2017-12-01,143864.0,20.87,14,50,0,0,,,,20.1,-4.0,0.0,0.0,1043.7,211.5,80.4,131.1
49A66B38-9682-E711-8530-00505688958B,0,2018-01-01,143827.5,20.8,14,40,0,0,,,,20.1,-10.0,0.0,0.0,832.2,39.9,201.0,-161.1
49A66B38-9682-E711-8530-00505688958B,1,2017-11-01,121434.444444,39.04,15,30,133,17,,42.2,38.9,34.5,,,,7027.2,696.2,-0.0,
49A66B38-9682-E711-8530-00505688958B,1,2017-12-01,121521.118012,39.11,16,27,117,17,,42.2,38.9,34.5,-3.0,-16.0,0.0,6296.5,529.6,725.9,-196.29999999999995
49A66B38-9682-E711-8530-00505688958B,1,2018-01-01,121534.722222,39.23,16,22,105,17,,42.2,38.9,34.5,-5.0,-12.0,0.0,5649.1,357.4,639.3,-281.9
49A66B38-9682-E711-8530-00505688958B,2,2017-11-01,110702.040816,56.03,16,58,89,0,,65.9,58.2,51.85,,,,8237.1,678.3,-0.0,
49A66B38-9682-E711-8530-00505688958B,2,2017-12-01,110838.518519,55.99,16,54,81,0,,65.9,58.2,51.85,-4.0,-8.0,0.0,7558.8,566.7,673.0,-106.29999999999995
49A66B38-9682-E711-8530-00505688958B,2,2018-01-01,110984.552846,55.87,17,51,72,0,,65.9,58.2,51.85,-3.0,-9.0,0.0,6871.5,406.0,679.3500000000001,-273.35000000000014
49A66B38-9682-E711-8530-00505688958B,3,2017-11-01,104734.920635,85.77,10,14,0,49,,90.7,,68.3,,,,5403.7,453.1,-0.0,
49A66B38-9682-E711-8530-00505688958B,3,2017-12-01,104342.105263,86.85,9,10,0,47,,90.7,,68.3,-4.0,0.0,-2.0,4950.6,542.3,454.6,87.69999999999993
49A66B38-9682-E711-8530-00505688958B,3,2018-01-01,103887.5,88.53,9,5,0,43,,90.7,,68.3,-5.0,0.0,-4.0,4249.3,136.6,704.3,-567.6999999999999
49A66B38-9682-E711-8530-00505688958B,4,2017-11-01,108382.352941,94.4,10,0,17,0,,,94.4,,,,,1604.8,0.0,-0.0,
49A66B38-9682-E711-8530-00505688958B,4,2017-12-01,108382.352941,94.4,10,0,17,0,,,94.4,,0.0,0.0,0.0,1604.8,0.0,-0.0,
49A66B38-9682-E711-8530-00505688958B,4,2018-01-01,108443.75,94.4,10,0,16,0,,,94.4,,0.0,-1.0,0.0,1510.4,0.0,94.4,-94.4
4B3B6D6A-93FF-E411-8098-001EC9D56418,0,2015-07-01,182154.545455,22.43,13,44,0,0,,,,22.4,,,,987.0,44.8,-0.0,
4B3B6D6A-93FF-E411-8098-001EC9D56418,0,2015-08-01,182164.285714,22.43,13,42,0,0,,,,22.4,-2.0,0.0,0.0,942.2,22.4,44.8,-22.4
4B3B6D6A-93FF-E411-8098-001EC9D56418,0,2015-09-01,182234.210526,22.43,13,38,0,0,,,,22.4,-4.0,0.0,0.0,852.5,89.7,89.6,0.10000000000000853
4B3B6D6A-93FF-E411-8098-001EC9D56418,0,2015-10-01,182267.647059,22.43,14,34,0,0,,,,22.4,-4.0,0.0,0.0,762.7,44.8,89.6,-44.8
4B3B6D6A-93FF-E411-8098-001EC9D56418,0,2015-11-01,182315.625,22.43,14,32,0,0,,,,22.4,-2.0,0.0,0.0,717.9,0.0,44.8,-44.8
4B3B6D6A-93FF-E411-8098-001EC9D56418,0,2015-12-01,182534.375,22.44,14,32,0,0,,,,22.4,0.0,0.0,0.0,718.0,89.8,-0.0,
4B3B6D6A-93FF-E411-8098-001EC9D56418,0,2016-01-01,183303.571429,22.44,15,28,0,0,,,,22.4,-4.0,0.0,0.0,628.2,0.0,89.6,-89.6
4B3B6D6A-93FF-E411-8098-001EC9D56418,0,2016-02-01,191027.586207,22.44,15,29,0,0,,,,22.4,1.0,0.0,0.0,650.7,67.3,-22.4,89.69999999999999
4B3B6D6A-93FF-E411-8098-001EC9D56418,0,2016-03-01,198058.333333,22.44,15,24,0,0,,,,22.4,-5.0,0.0,0.0,538.5,22.4,112.0,-89.6
4B3B6D6A-93FF-E411-8098-001EC9D56418,0,2016-04-01,198017.391304,22.44,15,23,0,0,,,,22.4,-1.0,0.0,0.0,516.1,22.4,22.4,0.0
4B3B6D6A-93FF-E411-8098-001EC9D56418,0,2016-05-01,198072.727273,22.44,15,22,0,0,,,,22.4,-1.0,0.0,0.0,493.7,0.0,22.4,-22.4
4B3B6D6A-93FF-E411-8098-001EC9D56418,0,2016-06-01,198250.0,22.44,16,22,0,0,,,,22.4,0.0,0.0,0.0,493.7,22.5,-0.0,
4B3B6D6A-93FF-E411-8098-001EC9D56418,0,2016-07-01,198033.333333,22.44,16,21,0,0,,,,22.4,-1.0,0.0,0.0,471.2,22.4,22.4,0.0
4B3B6D6A-93FF-E411-8098-001EC9D56418,0,2016-08-01,198035.0,22.44,16,20,0,0,,,,22.4,-1.0,0.0,0.0,448.8,44.8,22.4,22.4
4B3B6D6A-93FF-E411-8098-001EC9D56418,0,2016-09-01,179438.095238,22.44,16,21,0,0,,,,22.4,1.0,0.0,0.0,471.3,179.5,-22.4,201.9
4B3B6D6A-93FF-E411-8098-001EC9D56418,0,2016-10-01,186976.923077,22.45,19,13,0,0,,,,22.4,-8.0,0.0,0.0,291.8,45.0,179.2,-134.2
4B3B6D6A-93FF-E411-8098-001EC9D56418,0,2016-11-01,186418.181818,22.44,19,11,0,0,,,,22.4,-2.0,0.0,0.0,246.8,67.4,44.8,22.60000000000001
4B3B6D6A-93FF-E411-8098-001EC9D56418,0,2016-12-01,185771.428571,22.43,18,7,0,0,,,,22.4,-4.0,0.0,0.0,157.0,22.4,89.6,-67.19999999999999
4B3B6D6A-93FF-E411-8098-001EC9D56418,0,2017-01-01,186066.666667,22.43,18,6,0,0,,,,22.4,-1.0,0.0,0.0,134.6,22.5,22.4,0.10000000000000142
4B3B6D6A-93FF-E411-8098-001EC9D56418,0,2017-02-01,185133.333333,22.42,18,6,0,0,,,,22.4,0.0,0.0,0.0,134.5,112.1,-0.0,
4B3B6D6A-93FF-E411-8098-001EC9D56418,0,2017-03-01,185000.0,22.4,19,1,0,0,,,,22.4,-5.0,0.0,0.0,22.4,0.0,112.0,-112.0
4B3B6D6A-93FF-E411-8098-001EC9D56418,0,2017-04-01,185000.0,22.4,19,1,0,0,,,,22.4,0.0,0.0,0.0,22.4,22.4,-0.0,
4B3B6D6A-93FF-E411-8098-001EC9D56418,0,2017-08-01,205000.0,22.4,21,1,0,0,,,,22.4,0.0,0.0,0.0,22.4,0.0,-0.0,
4B3B6D6A-93FF-E411-8098-001EC9D56418,0,2017-09-01,205000.0,22.4,21,1,0,0,,,,22.4,0.0,0.0,0.0,22.4,0.0,-0.0,
4B3B6D6A-93FF-E411-8098-001EC9D56418,0,2017-10-01,205000.0,22.4,21,1,0,0,,,,22.4,0.0,0.0,0.0,22.4,0.0,-0.0,
4B3B6D6A-93FF-E411-8098-001EC9D56418,0,2017-11-01,205000.0,22.4,21,1,0,0,,,,22.4,0.0,0.0,0.0,22.4,0.0,-0.0,
4B3B6D6A-93FF-E411-8098-001EC9D56418,0,2017-12-01,205000.0,22.4,21,1,0,0,,,,22.4,0.0,0.0,0.0,22.4,0.0,-0.0,
4B3B6D6A-93FF-E411-8098-001EC9D56418,0,2018-01-01,205000.0,22.4,21,1,0,0,,,,22.4,0.0,0.0,0.0,22.4,0.0,-0.0,
